Id,Lot Area,Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Year Built Year Remod/Add
634,9240,6,8,988,0,0,988,2,0,3,1,6,0,156,0,0,0,0,0,0,3914082
1683,2304,7,7,1055,0,0,1055,2,0,2,1,4,0,108,32,0,0,0,0,0,3912484
2199,7223,5,5,1422,0,0,1422,1,0,3,1,6,0,0,0,64,0,0,0,0,3755700
2789,3612,6,5,630,690,0,1320,2,1,3,1,5,0,0,48,0,0,0,0,0,3974042
1018,12680,7,6,1688,0,0,1688,2,0,2,1,6,1,0,48,0,0,141,0,0,3952144
14,10176,7,5,1341,0,0,1341,1,1,2,1,5,1,192,0,0,0,0,0,0,3960100
2782,10780,5,5,954,0,0,954,1,0,3,1,6,0,0,0,0,0,0,0,0,3904576
2626,8544,3,4,1040,0,0,1040,2,0,2,2,6,0,0,0,0,0,0,0,0,3800550
1175,10646,7,5,872,917,0,1789,2,1,3,1,7,1,0,0,0,0,0,0,0,4004001
1232,8400,6,9,1537,0,0,1537,1,1,3,1,7,1,0,36,0,0,0,0,0,3933810
2590,15428,5,6,884,0,0,884,1,0,2,1,4,0,0,0,0,0,195,0,0,3884441
2463,11216,8,5,1489,0,0,1489,2,0,3,1,7,1,0,140,0,0,0,0,0,4024036
2358,10140,6,6,1309,0,0,1309,1,1,3,1,5,1,265,0,0,0,0,648,0,3946026
2911,3964,6,4,1291,1230,0,2521,2,1,5,1,10,1,728,20,0,0,0,0,0,3892729
1699,11428,8,5,1634,0,0,1634,2,0,3,1,7,1,0,44,0,0,0,0,0,4024036
115,10421,7,5,980,734,0,1714,2,1,3,1,7,1,228,66,156,0,0,0,500,3952144
1998,13500,7,8,1312,1142,0,2454,2,0,3,1,8,1,0,148,150,0,0,0,0,3733573
589,9000,6,5,1216,0,0,1216,1,0,3,1,5,0,0,0,0,0,0,0,0,3876961
1641,8089,8,6,1419,0,0,1419,2,0,2,1,7,1,140,0,0,0,0,0,0,4028049
2821,9400,6,5,980,0,0,980,2,0,4,0,4,0,0,0,0,0,0,0,0,3900625
1846,2117,6,5,769,804,0,1573,2,1,3,1,4,0,0,32,0,0,0,0,0,4000000
1805,10625,6,5,1158,1285,0,2443,2,1,4,1,9,1,193,127,0,0,0,0,0,4016016
1853,8413,8,5,1220,1142,0,2362,2,1,3,1,8,2,147,0,36,0,144,0,0,3992004
1321,13500,10,9,1521,1254,0,2775,3,1,3,1,9,1,105,502,0,0,0,0,0,3786000
564,15676,8,8,2014,0,0,2014,2,0,2,1,6,2,462,0,0,255,0,0,0,3920400
1771,9950,7,5,1214,1306,0,2520,2,1,4,1,9,1,224,114,0,0,0,0,0,3980025
90,15410,6,6,1494,0,0,1494,2,0,3,1,7,2,296,0,186,0,0,0,0,3951948
2684,6000,5,7,616,0,0,616,1,0,2,1,4,0,0,0,129,0,0,0,0,3745950
13,8402,6,5,789,676,0,1465,2,1,3,1,7,1,0,75,0,0,0,0,0,3992004
445,10655,8,5,1629,0,0,1629,2,0,3,1,7,1,0,0,0,0,0,0,0,4014012
1914,10150,5,5,912,0,0,912,1,0,2,1,5,0,0,0,0,0,0,0,0,3833764
2811,10084,7,5,1552,0,0,1552,2,0,3,1,7,0,144,20,0,0,0,0,0,4022030
850,16285,7,5,1430,0,0,1430,2,0,3,1,6,0,0,33,0,0,0,0,0,4006002
1844,3230,6,5,729,729,0,1458,2,1,2,1,5,1,0,32,0,0,0,0,0,3996001
2225,21579,6,6,1488,0,0,1488,2,0,3,1,7,2,0,0,216,0,0,0,0,3873024
1477,8320,7,5,770,812,0,1582,2,1,3,1,6,0,0,45,0,0,0,0,0,4016016
399,6960,4,6,864,0,0,864,1,0,3,1,5,0,96,0,0,0,0,0,500,3880900
2431,21930,5,5,734,1104,0,1838,2,1,4,1,7,1,100,40,0,0,0,0,0,4020025
1605,6600,5,9,816,0,0,816,1,0,3,1,5,1,0,0,0,0,0,0,0,3979856
897,8405,4,3,1088,441,0,1529,2,0,4,1,9,0,92,0,185,0,0,0,0,3792750
1426,11778,9,5,2276,0,0,2276,2,0,3,1,7,2,0,0,70,0,255,0,0,4032064
2240,8967,5,2,1077,0,0,1077,1,0,2,1,6,0,0,0,0,0,0,0,0,3744000
1706,10562,8,5,1610,551,0,2161,1,1,3,1,8,1,178,120,0,0,0,0,0,4028049
2252,12864,7,5,1409,0,0,1409,1,1,1,1,4,1,0,144,0,0,145,0,0,4008004
1136,13695,5,5,1114,0,0,1114,1,1,3,1,6,0,0,102,0,0,0,0,0,4016016
1877,10289,5,7,1073,0,0,1073,1,1,3,1,6,0,0,0,0,0,0,0,0,3861225
424,15431,10,5,2402,0,0,2402,2,0,2,1,10,2,0,72,0,0,170,0,0,4032064
1182,11120,6,6,1232,0,0,1232,2,0,3,1,6,0,0,0,0,0,0,0,0,3936256
2750,9069,6,8,1440,0,0,1440,2,0,2,2,8,0,288,0,0,0,0,0,0,3972049
1016,47280,6,5,1488,0,0,1488,2,1,3,1,6,1,0,0,180,0,0,0,0,3802500
2436,7875,7,5,807,702,0,1509,2,1,3,1,8,1,0,75,0,0,0,0,0,4012009
1607,6600,5,6,845,0,0,845,1,0,3,1,6,0,0,0,0,0,0,0,0,3973910
2337,13682,10,5,1426,1519,0,2945,3,1,3,1,10,1,192,0,37,0,0,0,0,4024036
1233,9150,6,5,1431,0,0,1431,1,0,3,1,6,1,64,110,0,0,0,0,0,3849444
419,7150,5,5,892,0,0,892,1,0,3,1,5,0,0,0,0,0,0,0,0,3869089
633,12285,7,6,1329,0,0,1329,1,1,3,1,5,2,0,0,203,0,0,0,0,3841600
2722,17920,5,4,1779,0,0,1779,1,1,3,1,6,1,0,418,0,0,312,0,0,3859170
469,3684,7,5,1555,0,0,1555,2,0,2,1,7,1,143,20,0,0,0,0,0,4028049
1365,7006,6,6,788,448,0,1236,2,0,3,1,6,1,0,0,0,0,0,0,0,3753750
1098,8390,7,5,873,778,0,1651,2,1,3,1,7,1,0,103,0,0,0,0,0,3996001
711,5784,5,8,886,0,0,886,1,0,2,1,4,0,144,20,80,0,0,0,0,3868248
2808,9135,6,5,1700,0,0,1700,2,0,3,1,7,0,192,23,0,0,0,0,0,4012009
1959,10496,6,6,1168,678,0,1846,2,0,3,1,7,1,0,0,0,0,0,0,0,3800550
2720,13650,5,5,1252,668,0,1920,2,0,4,1,8,1,0,0,0,0,0,0,0,3833764
2170,8308,4,6,1088,0,0,1088,1,0,2,1,4,0,0,0,0,0,0,0,0,3853369
603,9450,4,5,1362,0,0,1362,1,0,3,1,6,1,0,0,84,0,0,0,0,3829849
2113,9317,6,5,1314,0,0,1314,2,0,3,1,6,1,0,22,0,0,0,0,0,4024036
1146,7153,6,5,1294,0,0,1294,2,0,3,1,6,0,112,51,0,0,0,0,0,3964081
2105,8814,7,5,1274,0,0,1274,2,0,3,1,6,0,264,98,0,0,0,0,0,4024035
1786,9849,7,6,1689,0,0,1689,2,0,3,1,7,0,0,56,0,0,0,0,0,4028049
961,14463,9,5,1641,0,0,1641,2,0,3,1,7,0,0,95,0,0,0,0,0,4032064
1405,5190,7,5,617,462,0,1079,1,0,2,1,5,1,135,0,0,0,0,0,0,3798600
1324,9750,5,6,984,0,0,984,1,0,2,1,5,0,0,0,0,0,0,0,0,3837681
1986,6000,4,4,960,0,0,960,1,0,2,1,5,0,0,0,168,0,0,0,0,3744000
307,8712,5,5,1044,0,0,1044,1,0,2,1,4,0,0,0,0,0,0,0,54,3810304
180,11851,5,7,1027,606,0,1633,1,0,3,1,7,1,0,100,126,0,0,0,0,3913532
2896,13811,6,6,1137,0,0,1137,2,0,2,1,5,1,125,0,0,0,0,0,0,3948169
668,10143,6,7,1380,0,0,1380,1,1,3,1,6,0,0,0,0,0,216,0,0,3853369
1582,18265,6,5,1256,0,0,1256,2,0,3,1,6,1,282,0,0,0,0,0,0,3944196
2285,4224,5,5,1142,0,0,1142,1,1,3,1,6,1,536,90,0,0,0,0,0,3904576
2079,12615,6,7,2158,0,0,2158,2,0,4,1,7,1,0,29,39,0,0,0,0,3901950
2272,14536,8,5,1629,0,0,1629,2,0,3,1,9,1,0,252,0,0,0,0,0,4010006
2250,9187,6,5,1080,0,0,1080,1,1,3,1,5,0,120,0,158,0,0,0,0,3932289
502,9900,7,5,1372,1274,0,2646,2,1,4,1,9,1,340,60,144,0,0,0,0,3972049
2166,8333,7,5,738,753,0,1491,2,1,3,1,7,1,100,30,0,0,0,0,0,4024036
1622,10147,6,5,924,770,0,1694,2,1,3,1,7,1,256,64,0,0,0,0,0,3976036
1299,5914,5,9,684,396,0,1080,1,0,3,1,5,0,0,165,30,0,0,0,0,3772440
832,11646,6,5,704,718,0,1422,2,1,3,1,7,1,36,28,0,0,0,0,0,4022030
2470,7200,7,5,1301,0,0,1301,2,0,2,1,5,1,216,121,0,0,0,0,0,4024036
1017,20544,7,6,1236,857,0,2093,2,1,3,1,7,1,364,63,0,0,0,0,0,3954126
1384,9981,5,5,1073,0,0,1073,1,0,3,1,6,0,0,90,0,0,0,0,0,3869089
1790,8251,7,5,1506,0,0,1506,2,0,3,1,7,1,192,35,0,0,0,0,0,4022030
2530,10140,7,6,1334,0,0,1334,2,0,3,1,7,0,0,20,35,0,264,0,0,3869089
2893,8239,7,5,1295,0,0,1295,2,0,2,1,5,0,0,0,0,0,0,0,0,3944196
2027,5700,7,6,672,672,0,1344,1,1,3,1,6,1,0,0,70,0,0,0,0,3838710
683,7200,5,7,732,0,0,732,1,0,2,1,4,0,0,68,0,0,0,0,0,3810304
823,9178,8,5,1468,0,0,1468,2,0,3,1,6,1,192,142,0,0,0,0,0,4032064
2374,4043,6,5,1069,0,0,1069,2,0,2,1,4,1,0,55,0,0,225,0,0,3900625
1594,4224,5,6,1040,0,0,1040,1,0,3,1,6,0,0,100,0,0,0,0,0,3900625
2049,11235,5,5,999,0,0,999,1,0,3,1,6,0,40,176,0,0,0,0,0,3853369
1813,8450,7,5,1349,0,0,1349,2,0,3,1,6,0,120,55,0,0,0,0,0,4002000
365,11851,7,5,1442,0,0,1442,2,0,3,1,5,0,0,34,0,508,0,0,0,3960100
176,4608,4,6,747,0,0,747,1,0,2,1,4,0,0,0,0,0,0,0,0,3792750
510,9262,8,5,1578,0,0,1578,2,0,3,1,7,1,0,36,0,0,0,0,0,4034072
1326,12702,5,5,882,0,0,882,1,0,2,1,4,0,0,45,0,0,0,0,0,3825936
2423,2938,7,5,1511,0,0,1511,2,0,2,1,5,1,130,30,0,0,0,0,0,4008004
1631,18160,6,6,1128,0,0,1128,1,0,3,1,6,1,0,108,246,0,0,0,0,3857296
1263,11355,7,7,1312,0,0,1312,1,1,3,1,6,1,0,304,144,0,0,0,6500,3917958
1046,1680,5,5,630,672,0,1302,2,1,3,1,6,0,0,0,0,0,0,0,0,3888784
47,14300,9,5,2696,0,0,2696,2,1,3,1,10,2,220,150,0,0,0,0,0,4014012
1424,10616,7,5,628,728,0,1356,2,1,3,1,6,1,100,24,0,0,0,0,0,4028049
429,11308,9,5,1130,1054,0,2184,2,1,3,1,10,1,0,102,0,0,0,0,0,4032064
1031,10480,7,6,1098,866,0,1964,2,1,4,1,8,1,0,69,0,0,0,0,0,3904576
1635,5118,8,5,1321,0,0,1321,1,0,1,1,4,1,0,64,140,0,0,0,0,3960100
309,3811,8,5,1646,0,0,1646,2,0,2,1,5,1,128,53,0,0,155,0,0,4018020
1020,10825,7,7,1260,0,0,1260,2,0,3,1,6,0,152,0,0,0,0,0,0,3932289
178,5500,5,7,926,0,390,1316,1,0,3,1,6,0,0,0,0,0,0,0,0,3859929
1975,9600,5,7,768,664,0,1432,2,0,2,1,7,0,270,0,112,0,0,0,0,3823820
2096,9317,7,5,1029,929,0,1958,2,1,3,1,7,1,202,93,0,0,0,0,0,3989994
865,11838,8,5,1788,0,0,1788,2,0,3,1,7,1,202,151,0,0,0,0,0,4004001
385,8004,8,5,832,1103,0,1935,2,1,3,1,8,0,0,150,0,0,0,0,0,4036081
1362,6876,6,6,1272,0,697,1969,2,0,4,1,9,1,0,34,0,0,0,0,0,3794604
1091,8396,7,5,847,1139,0,1986,2,1,4,1,9,1,120,48,0,0,0,0,0,4012009
317,9803,7,5,1214,0,0,1214,2,0,2,1,6,0,0,25,0,0,0,0,0,4038090
1076,6240,8,5,1342,0,0,1342,2,0,2,1,6,1,0,35,0,0,0,0,0,4026042
1573,15498,8,6,2898,0,0,2898,2,0,2,1,10,1,0,72,174,0,0,0,0,3904576
485,12891,8,5,878,1126,0,2004,2,1,4,1,8,1,0,48,0,0,0,0,0,4008004
2021,6180,6,5,986,0,0,986,1,0,2,1,5,1,0,128,0,0,0,0,0,3755700
2032,7449,7,7,1108,0,0,1108,1,0,3,1,6,1,0,0,205,0,0,0,0,3763500
2604,10410,3,4,694,520,0,1214,1,0,3,1,6,0,216,0,160,0,0,0,0,3734250
1615,15865,8,6,2217,0,0,2217,2,0,4,1,8,1,81,207,0,0,224,0,0,3880900
2736,19690,6,7,1575,626,0,2201,2,0,4,1,8,1,586,236,0,0,0,738,0,3865156
473,3182,7,5,1220,0,0,1220,2,0,2,1,5,1,100,16,0,0,0,0,0,4022030
1316,9600,7,9,689,689,0,1378,2,0,3,1,7,1,0,0,116,0,0,0,0,3865640
244,11100,4,7,930,0,0,930,1,0,2,1,6,0,0,0,0,0,0,0,0,3903676
152,13587,5,5,988,0,0,988,1,0,2,1,5,0,0,0,0,0,0,0,0,3833764
1588,11447,8,5,1964,0,0,1964,2,1,3,1,7,1,0,265,0,0,0,0,0,4022030
2111,7242,7,5,1270,0,0,1270,2,0,2,1,6,0,0,96,0,0,0,0,0,4022030
813,7018,5,5,1120,1120,0,2240,2,0,6,2,12,0,154,0,0,0,0,0,0,3916441
1854,9466,8,5,1494,0,0,1494,1,1,1,1,5,1,0,30,0,0,217,0,0,3978030
2575,8400,5,5,1364,0,0,1364,1,1,3,1,6,1,0,60,0,0,0,0,0,3829849
867,11050,9,5,1476,677,0,2153,2,1,3,1,8,2,253,142,0,0,0,0,0,4000000
2879,11040,4,6,897,439,0,1336,1,1,3,1,7,0,0,47,120,0,0,0,0,3744000
1494,6931,7,5,760,896,0,1656,2,1,3,1,7,1,178,128,0,0,0,0,0,4014012
2771,12438,6,5,795,704,0,1499,2,1,3,1,6,1,413,91,0,0,0,0,0,3980025
496,15138,8,5,1490,1304,0,2794,2,1,4,1,9,1,0,146,202,0,0,0,0,3982020
1651,12046,6,6,1118,912,0,2030,2,1,4,1,8,1,0,224,0,0,0,0,0,3904576
1913,9600,6,5,1254,0,0,1254,1,0,3,1,6,1,0,0,0,0,168,0,0,3845521
2790,11367,8,5,1091,898,0,1989,2,1,3,1,7,1,199,60,0,0,0,0,0,4008004
1541,26073,5,5,1898,0,0,1898,2,1,3,1,7,2,0,51,224,0,0,0,0,3825936
1684,7150,5,6,988,0,0,988,1,0,3,1,5,0,0,0,0,0,0,0,0,3865156
301,15602,7,8,1801,0,0,1801,2,0,1,1,6,2,0,54,0,0,161,0,0,3912123
1569,10260,5,4,936,936,0,1872,2,2,4,2,8,0,0,0,0,0,0,0,0,3904576
2153,12728,8,5,1531,908,0,2439,2,1,4,1,7,1,184,121,0,0,0,0,0,4004001
1467,11690,8,5,886,878,0,1764,2,1,3,1,7,1,120,29,0,0,0,0,0,3998000
2540,9230,5,8,1200,0,0,1200,1,1,1,1,6,0,0,64,0,0,0,0,0,3926070
2368,1890,6,7,494,536,0,1030,1,1,3,1,6,0,0,0,0,0,0,0,0,3888784
874,9375,7,5,1057,977,0,2034,2,1,3,1,8,0,576,36,0,0,0,0,0,3990006
463,3480,7,5,1405,0,0,1405,2,0,2,1,6,1,148,36,0,0,0,0,0,4012009
784,17140,4,6,1229,0,0,1229,1,0,3,1,6,0,0,0,0,0,0,0,0,3825936
2149,8749,7,5,992,940,0,1932,2,1,3,1,7,1,0,120,0,0,0,0,0,4012009
2069,11375,6,5,1299,0,0,1299,1,0,3,1,6,1,81,0,280,0,0,0,0,3898230
1743,3922,7,5,1402,0,0,1402,0,2,2,1,7,1,120,16,0,0,0,0,0,4026042
472,3182,7,5,1504,0,0,1504,2,0,1,1,7,1,156,0,0,0,0,0,0,4022030
1921,9750,6,6,1442,0,0,1442,1,1,4,1,7,0,0,0,275,0,0,0,500,3833764
2778,13426,7,5,951,828,0,1779,2,1,3,1,7,1,208,107,0,0,0,0,0,3998000
526,10574,8,5,1082,871,0,1953,2,1,3,1,9,1,160,50,0,0,0,0,0,4022030
2795,8726,7,5,872,1037,0,1909,2,1,4,1,8,0,0,108,0,0,0,0,0,4008004
478,7984,7,5,868,762,0,1630,2,1,3,1,7,1,120,48,0,0,0,0,0,4018020
2841,8248,5,7,686,564,0,1250,1,1,3,1,7,0,207,0,96,0,0,0,0,3740100
119,9790,6,5,1328,0,0,1328,1,1,3,1,6,2,0,26,0,0,0,0,0,3853369
1960,7200,5,7,988,0,0,988,1,0,3,1,6,0,0,80,0,0,0,0,0,3802500
1277,7200,6,5,854,424,0,1278,1,0,4,1,6,0,0,0,0,0,0,0,0,3818116
2466,8125,6,5,858,858,0,1716,2,1,3,1,7,0,0,53,0,0,0,0,0,4020025
2844,8088,2,3,498,0,0,498,1,0,1,1,3,0,0,0,100,0,0,0,0,3757510
1028,12511,7,7,1420,1420,0,2840,2,1,4,1,8,2,0,16,0,0,208,0,0,3912484
1043,1869,6,6,483,504,0,987,1,1,2,1,5,0,0,0,0,0,0,0,0,3880900
231,9259,4,4,756,0,0,756,1,0,2,1,4,0,80,0,0,0,0,0,0,3757650
461,16770,8,5,1712,0,0,1712,2,0,3,1,8,1,218,183,0,0,0,0,0,4010006
33,4043,6,5,1069,0,0,1069,2,0,2,1,4,1,0,55,0,0,165,0,0,3908529
1795,9000,7,5,1335,0,0,1335,2,0,3,1,6,0,0,210,0,0,0,0,0,4026042
1073,12677,8,5,1518,0,0,1518,1,1,1,1,6,1,185,140,0,0,0,0,0,4014012
1576,12852,8,5,920,860,0,1780,2,1,3,1,6,1,0,192,0,0,0,0,0,4028049
2044,10320,4,1,866,504,114,1484,2,0,3,1,6,0,14,211,0,0,84,0,0,3724500
185,10800,5,6,966,686,0,1652,2,0,4,1,7,0,0,0,196,0,0,0,1200,3734250
1828,19522,7,5,1271,1232,0,2503,2,1,3,1,7,1,0,99,0,0,182,0,0,3960100
344,13860,8,7,2000,704,0,2704,2,1,4,1,9,3,269,111,0,0,0,0,0,3934140
2152,11927,8,5,1592,0,0,1592,2,0,3,1,7,1,120,35,0,0,0,0,0,3978030
1752,11950,7,5,754,640,0,1394,2,1,3,1,7,1,100,0,0,0,0,0,0,4012009
2637,9906,4,4,810,518,0,1328,1,0,3,1,8,0,0,172,60,0,0,0,0,3753750
1000,4923,8,5,1593,0,0,1593,1,1,0,1,5,1,0,120,0,0,224,0,0,4006002
727,7879,4,5,720,0,0,720,1,0,2,1,4,0,0,523,115,0,0,0,0,3744000
2612,7800,5,5,912,0,0,912,1,0,2,1,5,0,0,0,0,0,0,0,0,3857296
2422,3196,8,5,1456,0,0,1456,2,0,2,1,7,1,143,20,0,0,0,0,0,4012009
752,9928,7,8,1272,672,0,1944,2,0,3,1,8,0,24,28,0,0,0,0,400,3818510
15,6820,8,5,1502,0,0,1502,1,1,1,1,4,0,0,54,0,0,140,0,0,3940225
2319,13128,8,5,1074,990,0,2064,2,1,4,1,7,1,0,119,0,0,0,0,0,4020025
2681,6240,5,6,1042,534,0,1576,1,0,3,1,8,1,0,0,0,0,0,0,0,3759600
1006,8000,6,5,773,885,0,1658,2,1,3,1,8,1,224,84,0,0,0,0,0,3982020
2596,10410,3,8,713,0,0,713,1,0,2,1,5,0,0,75,161,0,0,0,0,3861930
2002,10800,7,8,1576,978,0,2554,1,1,3,1,8,0,0,48,143,0,0,0,0,3776220
55,13300,7,5,744,630,0,1374,2,1,3,1,7,1,100,0,0,0,0,0,0,4016016
2104,9588,8,5,1482,1092,0,2574,2,1,3,1,10,1,0,148,0,0,0,0,0,4028049
1682,2308,6,6,804,744,0,1548,2,1,3,1,7,1,48,0,0,0,0,0,0,3904576
977,13383,5,5,1404,0,0,1404,2,0,3,1,7,1,0,16,0,0,0,0,0,3938000
2548,9350,5,6,720,720,0,1440,1,1,4,1,7,1,0,32,240,0,0,0,0,3857296
340,9892,8,5,1803,0,0,1803,2,1,3,1,6,2,129,64,222,0,0,0,0,3978030
1487,8777,5,7,1272,928,0,2200,2,2,4,2,9,0,0,70,0,0,0,0,0,3805700
1423,10541,7,5,1302,735,0,2037,2,1,3,1,8,1,100,33,0,0,0,0,0,3984016
1342,5940,4,7,896,0,0,896,1,0,2,1,4,0,0,0,0,0,0,0,0,3794700
1949,10284,4,7,845,436,0,1281,2,0,1,1,6,0,0,0,0,0,0,0,0,3836525
2444,9660,8,5,1079,897,0,1976,2,1,3,1,7,1,210,31,0,0,0,0,0,3992004
345,10179,6,5,945,663,0,1608,2,1,3,1,7,1,252,30,0,0,0,0,0,3988009
650,9533,5,5,1210,0,0,1210,1,1,2,1,7,0,208,0,100,0,0,0,0,3814209
192,5830,5,6,1030,582,0,1612,1,1,3,1,7,0,0,0,0,0,0,0,0,3894150
1945,12099,5,6,1216,0,512,1728,1,0,3,1,7,1,200,0,0,0,0,0,0,3913812
2277,12665,8,5,1133,1349,0,2482,2,1,4,1,9,1,144,39,0,0,0,0,0,4022030
1266,27650,7,7,2069,0,0,2069,2,0,4,1,9,1,0,0,0,0,0,0,0,3933720
674,17600,6,5,1478,0,0,1478,2,0,3,1,6,2,0,40,0,0,0,0,0,3841600
2823,7162,7,5,806,918,0,1724,2,1,3,1,8,1,168,57,0,0,0,0,0,4014012
2772,8685,7,5,1425,0,0,1425,2,0,3,1,5,0,0,130,0,0,0,0,0,3992004
2015,6240,5,8,899,423,0,1322,1,0,4,1,7,0,0,0,0,0,0,0,0,3784928
2642,6451,7,7,848,580,0,1428,1,0,4,1,7,0,264,0,84,0,0,0,0,3743000
144,8760,6,6,1194,0,0,1194,1,0,3,1,6,0,0,0,120,0,0,0,0,3837681
1712,12568,8,5,895,923,0,1818,2,1,3,1,8,1,196,104,0,0,0,0,0,4028049
1708,13069,8,5,1718,1238,0,2956,2,1,5,1,11,1,194,50,0,0,0,0,0,4016016
2890,11080,6,6,1210,0,0,1210,2,0,3,1,6,0,0,0,0,0,0,0,0,3900625
1157,10759,5,4,1001,640,0,1641,2,0,4,1,5,1,0,0,92,0,0,0,0,3888784
2550,8973,5,7,1053,0,0,1053,1,1,3,1,6,0,0,80,0,180,0,0,0,3898378
1104,10990,7,5,1064,1061,0,2125,2,1,4,1,12,2,168,0,0,0,0,0,0,3986012
2183,3675,6,5,1072,0,0,1072,1,0,2,1,5,0,0,44,0,0,0,0,0,4020025
2887,8385,6,5,1664,0,0,1664,2,0,4,2,10,0,0,0,0,0,0,0,0,3912484
29,5858,7,5,1337,0,0,1337,2,0,2,1,5,1,203,68,0,0,0,0,0,3996001
108,3880,8,6,1226,0,0,1226,1,0,1,1,4,1,223,78,0,0,0,0,0,3912484
2286,1504,4,4,546,546,0,1092,1,1,3,1,5,0,0,0,0,0,0,0,0,3888784
1533,11988,6,7,849,811,0,1660,1,1,3,1,6,1,0,0,0,0,0,0,0,3858330
376,10928,6,6,1671,0,0,1671,2,0,3,1,7,1,252,55,0,0,0,0,0,3928308
800,10778,7,6,1061,0,0,1061,1,1,1,1,4,0,114,36,0,0,0,0,0,3962090
1395,10200,5,8,672,0,0,672,1,0,2,1,4,0,168,0,0,0,0,0,0,3874180
388,9373,5,7,1621,0,0,1621,2,0,3,1,7,2,0,0,0,0,490,0,0,3900625
1689,12085,8,5,1734,0,0,1734,2,0,3,1,7,1,0,0,0,0,0,0,0,4028049
716,8100,5,5,1075,1063,0,2138,2,0,2,3,11,0,40,156,0,0,0,0,0,3729570
2737,19950,6,7,1337,672,0,2009,2,0,4,1,8,2,0,42,0,0,180,0,0,3759600
120,9320,4,5,1225,0,0,1225,1,1,3,1,6,0,352,0,0,0,0,0,400,3837681
1230,10197,6,5,1362,0,0,1362,1,1,3,1,6,1,0,20,0,0,0,0,0,3845521
2047,8160,5,6,756,378,0,1134,1,1,3,1,7,0,0,0,0,0,0,0,0,3783000
1293,11426,7,5,1362,720,0,2082,2,1,3,1,6,0,280,238,0,0,0,0,0,4012009
1915,11344,5,5,874,650,0,1524,1,1,3,1,7,0,0,0,0,0,0,0,0,3833764
1968,8000,5,4,1800,0,0,1800,2,0,6,2,10,0,0,0,0,0,0,0,0,3845521
1766,11002,8,5,1411,1171,0,2582,2,1,4,1,9,1,286,60,0,0,0,0,0,3994002
268,12137,7,5,1661,0,0,1661,2,0,3,1,6,0,0,34,0,0,0,0,0,3992004
729,21384,5,6,1072,504,0,1576,1,1,3,1,6,1,0,312,0,0,0,0,0,3853692
902,8926,4,3,960,0,0,960,1,0,3,1,5,0,64,0,0,0,160,0,0,3825936
993,8702,6,5,926,678,0,1604,2,1,3,1,7,1,0,36,0,0,0,0,0,3990006
766,10020,1,1,904,0,0,904,0,1,1,1,4,0,0,0,0,0,0,0,0,3747900
903,12354,6,8,684,512,0,1196,1,0,3,1,7,0,0,46,0,0,0,0,800,3840000
1221,4130,3,6,729,0,0,729,1,0,2,1,5,0,0,0,0,0,0,0,0,3875805
1719,6289,6,5,1362,0,0,1362,2,0,2,1,6,1,192,28,0,0,0,0,0,4022030
1521,8525,5,6,1024,940,0,1964,1,1,4,1,7,0,0,192,0,0,0,0,0,3726450
2707,10791,4,5,1296,0,0,1296,2,0,2,2,6,0,0,0,0,0,0,0,500,3869089
987,10429,5,5,624,663,0,1287,1,1,3,1,6,0,150,0,0,0,0,0,0,3968064
2558,7438,5,8,936,316,0,1252,1,0,3,1,5,0,104,0,0,0,0,0,0,3798828
1778,11670,9,5,1905,0,0,1905,2,0,3,1,8,1,0,191,0,0,0,0,0,4024036
2601,10800,5,6,1130,0,0,1130,1,0,2,1,5,1,229,0,0,0,0,0,0,3744000
74,11920,7,5,831,828,0,1659,2,1,3,1,8,0,144,68,0,0,0,0,0,4016016
2190,9450,4,5,894,0,0,894,1,0,3,1,5,0,0,0,0,0,0,0,0,3818116
701,7627,4,6,1101,600,0,1701,2,0,4,2,8,0,0,0,148,0,0,0,0,3744000
2556,5900,4,7,869,0,0,869,1,0,2,1,4,0,0,0,0,0,0,0,0,3765234
2293,9129,5,5,1008,0,0,1008,1,0,1,1,4,1,201,66,0,0,0,0,0,3908529
787,13680,3,5,1733,0,0,1733,2,0,4,1,8,1,0,0,0,0,0,0,0,3822025
595,9600,5,5,1568,0,0,1568,1,1,3,1,7,0,160,40,0,0,0,0,0,3869089
66,14720,8,5,2053,1185,0,3238,2,1,4,1,9,1,283,86,0,0,0,0,0,3982020
846,8750,6,5,928,844,0,1772,2,1,3,1,7,1,150,96,0,0,0,0,0,3992004
594,7130,5,6,864,0,0,864,1,0,2,1,5,0,0,0,0,0,0,0,0,3869089
792,9350,6,7,892,747,0,1639,1,1,3,1,6,1,0,50,0,0,0,0,0,3794700
1200,8963,8,9,1175,1540,0,2715,3,1,4,1,11,2,0,204,0,0,0,0,0,3944096
768,9780,5,3,687,425,0,1112,2,0,4,1,6,0,0,0,0,0,0,0,0,3771300
174,5805,5,7,1347,0,0,1347,1,0,3,1,6,0,0,0,0,0,0,0,0,3829849
1889,8243,5,7,964,0,0,964,1,0,3,1,5,1,170,0,0,0,0,0,0,3845521
1023,12227,6,7,1542,1330,0,2872,2,1,4,1,11,1,550,282,0,0,0,0,0,3944115
