Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Gr Liv Area,Half Bath,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Misc Val,Year Built Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Bsmt Full Bath,Garage Area,bed_full_bath,Street,Lot Shape,Land Slope,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Central Air,Kitchen Qual,Functional,Fireplace Qu,Garage Qual,Garage Cond,Paved Drive,Pool QC,overall_qual_cond,exter_qual_cond,bsmt_qual_cond,mas_vnr_ext_qual_cond,bsmt_sf_qual_cond,garage_area_qual_cond,bsmt_exposure_qual,tot_fire_qu,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,Garage Finish_NA,Garage Finish_RFn,Garage Finish_Unf,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
6,6,1844,0,1844,0,1,7,1,0,3908529,480.0,1844.0,0.0,546.0,6,1,1,1,3,3,4,3,1,4,1,5,1,3,7,3,3,3,1.0,0,36,9,12,4320.0,22128.0,4914.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,6,1242,0,1242,1,1,6,1,0,3892729,320.0,1242.0,0.0,528.0,3,1,0,1,3,3,3,3,1,5,1,2,1,3,7,3,3,3,1.0,0,42,9,9,2880.0,11178.0,4752.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,7,990,0,990,0,1,5,0,0,3976036,0.0,990.0,1.0,384.0,3,1,2,1,3,4,4,4,1,6,1,5,1,3,7,0,3,3,1.0,0,35,12,16,0.0,15840.0,3456.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,6,1256,0,1256,1,1,6,0,0,3861225,0.0,1256.0,1.0,276.0,3,1,0,1,4,3,3,3,1,4,2,4,1,3,7,0,3,3,1.0,0,30,12,9,0.0,11304.0,2484.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,5,2076,0,2076,1,1,7,1,0,4024036,0.0,2076.0,1.0,850.0,4,1,0,1,5,3,5,4,4,6,1,5,1,5,7,4,3,3,1.0,0,50,15,20,0.0,41520.0,7650.0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,6,1110,0,1110,0,1,4,1,0,3912484,104.0,1097.0,1.0,602.0,1,1,1,1,3,4,4,3,3,6,1,5,1,4,7,3,3,3,1.0,0,30,12,12,1248.0,13164.0,5418.0,12,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,1050,745,1795,0,1,7,0,0,3818116,335.0,1050.0,0.0,352.0,8,1,0,1,3,3,3,3,1,1,1,5,0,3,7,0,2,3,1.0,0,25,9,9,3015.0,9450.0,2112.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,5,1040,0,1040,0,1,5,0,0,3861225,0.0,1040.0,1.0,384.0,3,1,0,1,3,3,3,3,1,3,1,5,1,3,7,0,3,3,1.0,0,25,9,9,0.0,9360.0,3456.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8,6,983,890,1873,1,1,9,2,0,3773250,40.0,608.0,0.0,786.0,4,1,1,2,3,3,3,2,1,2,1,3,1,3,7,4,2,3,1.0,0,48,9,6,360.0,3648.0,4716.0,3,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,5,984,620,1604,0,1,6,0,0,3804360,0.0,984.0,0.0,660.0,6,1,0,1,3,3,3,3,1,2,4,5,1,3,5,0,3,3,1.0,0,25,9,9,0.0,8856.0,5940.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,6,851,651,1502,1,1,6,1,0,3862000,0.0,776.0,0.0,270.0,3,1,0,2,3,2,4,3,1,1,1,3,1,3,7,4,3,3,0.5,0,42,6,12,0.0,9312.0,2430.0,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,5,1063,0,1063,0,1,6,0,0,3818116,110.0,1056.0,1.0,280.0,3,1,0,1,3,3,3,3,1,3,2,3,1,3,7,0,3,3,1.0,0,25,9,9,990.0,9504.0,2520.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,5,764,862,1626,1,1,6,0,0,4014012,106.0,764.0,0.0,474.0,4,1,0,1,4,3,4,3,1,1,1,5,1,4,7,0,3,3,1.0,0,35,12,12,1272.0,9168.0,4266.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,5,768,756,1524,1,1,4,0,0,4000000,513.0,756.0,0.0,440.0,4,1,0,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,30,12,12,6156.0,9072.0,3960.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4,3,1328,653,1981,0,1,7,2,0,3759600,0.0,1122.0,1.0,576.0,8,1,0,1,3,3,3,3,1,4,1,3,1,4,5,3,3,3,1.0,0,12,9,9,0.0,10098.0,5184.0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1392,1392,2784,1,1,12,2,2000,3912484,184.0,1392.0,1.0,564.0,15,1,1,1,3,3,4,3,1,4,2,3,1,4,7,3,3,3,1.0,1,35,9,12,1656.0,16704.0,5076.0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,7,546,546,1092,1,1,5,0,0,3880900,0.0,546.0,0.0,0.0,3,1,0,1,3,3,3,3,1,6,1,5,1,3,7,0,0,0,1.0,0,28,9,9,0.0,4914.0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6,6,1575,0,1575,1,1,5,1,0,3806401,522.0,216.0,0.0,400.0,2,1,0,1,3,3,3,3,1,1,1,3,1,4,7,4,3,3,1.0,0,36,9,9,4698.0,1944.0,3600.0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,7,663,689,1352,1,1,7,0,0,3876961,143.0,663.0,0.0,299.0,4,1,0,1,3,3,3,3,1,5,1,3,1,3,7,0,3,3,1.0,0,42,9,9,1287.0,5967.0,2691.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,600,600,1200,1,1,4,0,0,4018020,0.0,600.0,1.0,480.0,4,1,0,1,4,3,4,3,1,6,5,5,1,4,7,0,3,3,1.0,0,35,12,12,0.0,7200.0,4320.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5,6,936,0,936,0,1,5,0,0,3859150,0.0,936.0,0.0,240.0,2,1,0,1,3,4,3,3,1,4,1,3,1,3,7,0,3,3,1.0,0,30,12,9,0.0,8424.0,2160.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,7,1040,0,1040,0,1,6,0,0,3814209,0.0,1040.0,0.0,293.0,3,1,0,1,3,3,3,3,1,3,5,3,1,3,7,0,3,3,1.0,0,42,9,9,0.0,9360.0,2637.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,916,720,1636,1,1,7,1,0,3984016,0.0,916.0,0.0,386.0,6,1,2,1,3,3,4,3,1,3,1,4,1,3,7,3,3,3,1.0,0,30,9,12,0.0,10992.0,3474.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,7,1164,1106,2270,1,1,9,1,0,4011993,348.0,1152.0,0.0,671.0,8,1,1,1,4,3,4,3,1,6,1,5,1,4,7,4,3,3,1.0,0,56,12,12,4176.0,13824.0,6039.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,1184,1426,2610,1,1,11,1,0,4028049,0.0,1184.0,0.0,550.0,8,1,0,1,4,3,4,3,3,6,1,5,1,5,7,4,3,3,1.0,0,40,12,12,0.0,14208.0,4950.0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,7,1483,0,1483,1,1,4,2,0,3955977,0.0,1420.0,1.0,690.0,1,1,1,2,4,4,4,3,4,5,1,4,1,3,7,3,3,3,1.0,0,49,16,12,0.0,17040.0,6210.0,16,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,5,960,780,1740,0,1,6,1,0,3744000,0.0,936.0,0.0,225.0,2,1,0,1,2,2,3,3,1,3,1,4,0,5,7,4,2,2,0.0,0,25,4,9,0.0,8424.0,900.0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,5,1382,0,1382,0,1,6,0,0,3822025,0.0,1382.0,0.0,350.0,3,1,0,1,3,3,3,3,1,3,2,4,1,4,7,0,3,3,1.0,0,25,9,9,0.0,12438.0,3150.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,5,1120,0,1120,0,1,6,0,0,4028049,0.0,1120.0,0.0,0.0,3,1,0,1,3,3,4,3,1,5,1,5,1,3,7,0,0,0,1.0,0,25,9,12,0.0,13440.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7,8,567,531,1098,0,1,5,1,0,3850350,0.0,531.0,1.0,216.0,2,1,0,1,3,3,4,3,1,6,1,3,1,3,7,4,3,3,1.0,0,56,9,12,0.0,6372.0,1944.0,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,976,732,1708,0,1,7,0,0,4016016,117.0,976.0,0.0,380.0,6,1,0,1,4,3,4,3,1,1,1,5,1,4,3,0,3,3,1.0,0,35,12,12,1404.0,11712.0,3420.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9,5,1802,0,1802,1,1,7,1,0,4024036,510.0,1802.0,0.0,843.0,6,1,1,2,5,3,5,3,4,1,1,5,1,5,7,4,3,3,1.0,0,45,15,15,7650.0,27030.0,7587.0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,1506,0,1506,0,1,6,1,0,4020025,145.0,1362.0,0.0,440.0,4,1,0,1,4,3,4,3,4,6,1,5,1,4,7,4,3,3,1.0,0,35,12,12,1740.0,16344.0,3960.0,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,1508,0,1508,0,1,5,2,0,4038090,96.0,1508.0,1.0,572.0,1,1,2,1,4,3,4,3,4,6,1,5,1,4,7,3,3,3,1.0,0,35,12,12,1152.0,18096.0,5148.0,16,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,5,2032,0,2032,0,1,7,0,0,3986012,668.0,1840.0,1.0,786.0,9,1,2,1,4,3,5,3,2,6,1,5,1,4,7,0,3,3,1.0,0,35,12,15,8016.0,27600.0,7074.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,1194,0,1194,0,1,6,1,0,3837681,0.0,655.0,0.0,539.0,3,1,0,1,3,3,3,3,2,5,1,5,1,3,7,2,3,3,1.0,0,36,9,9,0.0,5895.0,4851.0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,970,739,1709,0,1,7,0,0,4016016,50.0,970.0,0.0,380.0,6,1,0,1,4,3,4,3,1,1,1,5,1,4,3,0,3,3,1.0,0,35,12,12,600.0,11640.0,3420.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1616,0,1616,0,1,7,0,0,4020025,228.0,1616.0,0.0,834.0,6,1,0,1,4,3,4,3,3,1,1,5,1,4,7,0,3,3,1.0,0,35,12,12,2736.0,19392.0,7506.0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,6,768,0,768,0,1,4,0,0,3763500,0.0,768.0,0.0,440.0,1,0,1,1,4,4,3,3,1,1,1,3,1,3,7,0,3,3,0.0,0,36,16,9,0.0,6912.0,3960.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,5,872,0,872,0,1,5,1,0,3751800,65.0,872.0,0.0,322.0,2,1,0,1,3,3,3,3,1,1,1,2,0,2,4,4,2,2,0.0,0,25,9,9,585.0,7848.0,1288.0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4,6,520,0,520,0,1,4,0,0,3757650,0.0,520.0,0.0,240.0,1,1,1,1,3,3,3,3,1,1,1,2,0,2,7,0,2,3,1.0,0,24,9,9,0.0,4680.0,1440.0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,5,1105,1169,2274,0,2,12,0,0,3841600,361.0,1105.0,0.0,480.0,10,1,0,1,3,3,3,3,1,3,1,3,1,3,7,0,3,3,1.0,0,25,9,9,3249.0,9945.0,4320.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
