Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold
535,531363030,20,7500,7,5,2006,2006,1141,0,0,1141,1,1,3,1,6,0,182,0,0,0,0,0,0,6,2009
2019,903233140,45,6120,7,8,1929,2001,854,0,0,854,1,0,2,1,5,0,48,112,0,0,0,0,0,7,2007
2655,902206090,50,9576,6,7,1945,1950,885,297,0,1182,1,1,3,1,5,0,0,0,0,0,0,0,0,5,2006
2391,528120140,60,9942,9,5,2005,2006,1625,466,0,2091,2,1,3,1,8,1,194,84,0,0,0,0,0,5,2006
154,535325400,30,7898,4,7,1920,1994,985,0,0,985,1,0,2,1,4,0,0,0,0,0,0,0,0,4,2010
999,527107210,60,21872,7,5,1996,1997,729,717,0,1446,2,1,3,1,6,1,264,22,0,0,0,0,0,8,2008
1400,905352030,60,10005,7,5,1977,1977,1156,866,0,2022,2,1,4,1,8,1,288,117,0,0,0,0,0,3,2008
2807,907401080,60,12393,7,5,2004,2005,847,1101,0,1948,2,1,4,1,8,1,100,48,0,0,0,0,0,9,2006
516,528456220,60,9000,8,5,2008,2008,786,804,0,1590,2,1,3,1,6,0,0,30,0,0,0,0,0,6,2009
1753,528250070,60,7875,7,5,2003,2003,847,1101,0,1948,2,1,4,1,8,1,0,48,0,0,0,0,0,7,2007
734,903226130,50,6000,4,6,1936,1950,757,567,0,1324,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2009
1209,534400060,20,10175,6,5,1964,1964,1425,0,0,1425,2,0,3,1,7,1,0,0,0,407,0,0,0,7,2008
1994,902302150,190,13600,5,5,1900,1950,1422,915,0,2337,2,0,5,2,10,0,0,57,0,0,0,0,0,9,2007
1901,534431020,45,12172,5,7,1940,1996,908,0,0,908,1,0,2,1,4,0,284,24,0,0,192,0,0,10,2007
2413,528218080,60,10237,7,5,2006,2006,738,754,0,1492,2,1,3,1,8,0,0,32,0,0,0,0,0,9,2006
2630,535457070,20,7000,5,4,1961,1961,1150,0,0,1150,1,0,3,1,6,0,0,0,0,0,162,0,0,7,2006
1428,906420130,60,11228,7,5,1993,1993,1080,1017,0,2097,2,1,3,1,9,1,196,187,0,0,0,0,0,12,2008
1271,535453020,20,8000,5,6,1959,1959,1256,0,0,1256,1,1,3,1,6,0,0,240,0,0,0,0,0,5,2008
2464,528480070,60,10728,8,5,2006,2006,1095,844,0,1939,2,1,3,1,8,1,192,51,0,0,0,0,0,8,2006
2653,902204120,50,6000,5,7,1924,1950,816,750,0,1566,1,1,5,1,7,0,24,0,296,0,0,0,0,8,2006
1505,908225170,190,6931,4,5,1955,1955,784,0,0,784,1,0,2,1,4,0,112,0,0,0,0,0,0,5,2008
2110,906382060,20,8760,8,5,2006,2006,1500,0,0,1500,2,0,3,1,7,1,144,38,0,0,0,0,0,6,2007
2386,528116030,20,16033,9,5,2004,2005,1850,0,0,1850,2,0,3,1,8,1,519,112,0,0,0,0,0,3,2006
1086,528235020,60,9024,6,5,2004,2004,813,702,0,1515,2,1,3,1,8,1,0,75,0,0,0,0,0,7,2008
1574,916380060,20,11563,8,5,2006,2007,1537,0,0,1537,2,0,3,1,8,0,0,26,0,0,0,0,0,4,2008
406,527451540,160,1680,6,6,1972,1972,483,504,0,987,1,1,2,1,5,0,0,0,0,0,0,0,0,7,2009
2757,906382050,60,8760,7,5,2006,2006,1391,571,0,1962,2,1,3,1,7,0,0,90,0,0,0,0,0,8,2006
2559,534455080,20,9600,5,6,1961,1990,1433,0,0,1433,1,0,3,1,7,1,144,0,205,0,0,0,0,6,2006
1469,907290150,120,4435,6,5,2003,2003,848,0,0,848,1,0,1,1,3,0,140,0,0,0,0,0,0,3,2008
407,527451640,160,1680,6,8,1972,2007,483,504,0,987,1,1,2,1,5,0,250,0,0,0,0,0,0,5,2009
2300,923252080,20,7599,4,6,1982,2006,845,0,0,845,1,0,2,1,4,0,0,0,0,0,0,0,0,6,2007
731,903201080,50,7264,7,7,1925,2007,952,596,0,1548,2,1,3,1,5,0,74,0,0,0,144,0,0,10,2009
2230,909475070,20,32668,6,3,1957,1975,2515,0,0,2515,3,0,4,2,9,2,0,0,200,0,0,0,0,3,2007
1688,528102120,20,11825,8,5,2006,2007,1694,0,0,1694,2,0,3,1,7,1,0,112,0,0,0,0,0,6,2007
880,907410130,20,10200,8,5,2007,2007,1602,0,0,1602,2,0,3,1,7,1,0,48,0,0,195,0,0,1,2009
1074,528186080,120,8849,9,5,2005,2005,1684,0,0,1684,2,0,2,1,6,1,495,72,0,0,0,0,0,7,2008
771,905103040,60,11184,6,5,1978,1978,918,765,0,1683,2,1,3,1,7,1,243,0,0,0,0,0,0,7,2009
724,902405100,50,8820,5,6,1890,1996,1188,561,120,1869,1,0,2,1,7,0,48,0,244,0,0,0,0,9,2009
730,903201020,30,6615,6,6,1923,1950,1432,0,0,1432,1,0,3,1,6,1,266,61,0,0,0,0,0,9,2009
273,907414030,20,8773,7,5,2004,2004,1414,0,0,1414,2,0,3,1,6,0,132,105,0,0,0,0,0,5,2010
2793,907255010,20,11088,8,5,2002,2002,1358,0,0,1358,1,1,1,1,5,1,68,166,0,0,0,0,0,6,2006
1789,528439050,20,9158,8,5,2007,2007,1496,0,0,1496,2,0,3,1,7,0,168,130,0,0,0,0,0,6,2007
1900,534430090,20,8280,6,5,1950,1950,932,0,0,932,1,0,2,1,4,1,0,0,214,0,0,0,0,11,2007
677,535450160,90,8544,3,4,1950,1950,1040,0,0,1040,2,0,2,2,6,0,0,0,0,0,0,0,0,6,2009
747,903236040,30,8635,5,5,1925,1950,1072,0,0,1072,1,0,2,1,5,0,0,0,105,0,0,0,0,8,2009
1038,527425035,20,12735,4,5,1972,1972,864,0,0,864,1,0,3,1,5,0,216,0,0,0,0,0,0,4,2008
1763,528326060,60,11000,8,5,2000,2000,997,1288,0,2285,2,1,4,1,8,1,0,56,0,0,0,0,0,6,2007
1283,535477090,20,7590,5,5,1963,1963,1117,0,0,1117,1,0,3,1,6,0,0,0,0,0,0,0,0,5,2008
2803,907290160,120,4435,6,5,2003,2003,848,0,0,848,1,0,1,1,4,0,140,0,0,0,0,0,0,4,2006
1927,535180030,20,10152,5,5,1956,1956,1048,0,0,1048,1,0,3,1,6,0,0,20,0,0,192,0,0,6,2007
1036,527402130,20,10295,4,6,1969,1969,936,0,0,936,1,0,2,1,4,0,16,0,0,0,0,0,0,9,2008
1237,535151160,20,7763,5,7,1962,1980,1283,0,0,1283,1,0,3,1,6,0,0,0,0,0,0,0,0,10,2008
1375,904101170,50,17120,4,4,1959,1959,1120,468,0,1588,2,0,4,1,7,1,0,59,0,0,0,0,0,7,2008
1643,527256040,20,13870,10,5,2006,2007,2042,0,0,2042,2,0,3,1,8,1,240,52,0,0,174,0,0,10,2007
2453,528365090,60,10120,8,5,1994,1994,1203,1323,0,2526,2,1,4,1,8,1,309,78,0,0,0,0,0,12,2006
2129,907187040,60,10820,7,5,1999,1999,988,885,0,1873,2,1,3,1,7,1,202,123,0,0,0,0,0,3,2007
2640,902104020,50,9600,6,8,1900,2004,940,476,0,1416,1,0,3,1,7,0,0,24,0,0,0,0,0,6,2006
2437,528275060,60,8121,6,5,2000,2000,953,711,0,1664,2,1,3,1,7,1,100,40,0,0,0,0,0,1,2006
1123,528462040,20,11639,7,5,2007,2008,1428,0,0,1428,2,0,3,1,6,0,0,120,0,0,0,0,0,12,2008
2398,528150080,20,13758,9,5,2005,2006,1792,0,0,1792,2,0,2,1,6,1,204,49,0,0,0,0,0,3,2006
1420,906204280,60,9771,6,5,1995,2002,1093,1721,0,2814,2,1,4,1,9,1,48,32,0,0,216,0,0,6,2008
2693,903454020,30,9000,5,4,1919,1950,819,0,0,819,1,0,2,1,4,0,0,0,0,0,0,0,0,9,2006
1370,903481100,190,10320,3,3,1915,1950,808,536,0,1344,2,0,3,2,8,0,42,0,204,0,0,0,0,5,2008
392,527378140,80,10448,6,6,1972,1972,1378,741,0,2119,2,1,3,1,7,1,0,104,0,0,0,0,0,8,2009
1351,903236010,50,8635,5,5,1948,2001,1072,213,0,1285,1,0,2,1,6,0,0,0,0,0,0,0,0,1,2008
246,906201120,20,11980,7,5,1987,1987,1433,0,0,1433,1,1,1,1,4,2,0,278,0,0,266,0,0,6,2010
802,906201130,50,12327,8,8,1983,2009,1496,636,0,2132,1,1,1,1,5,1,349,40,0,0,0,0,0,9,2009
1404,905402090,80,11512,6,7,1959,2006,1357,0,0,1357,1,0,2,1,5,1,0,0,0,0,163,0,0,5,2008
803,906203120,20,14684,7,7,1990,1991,2196,0,0,2196,2,0,3,1,7,1,84,70,0,0,0,0,0,6,2009
1595,923225150,160,2665,5,6,1976,1976,616,688,0,1304,1,1,3,1,4,1,141,24,0,0,0,0,0,6,2008
1319,902330010,70,5250,8,5,1872,1987,938,1215,205,2358,2,0,4,1,8,0,0,54,20,0,0,0,0,12,2008
2231,909475230,20,18044,8,5,1986,1986,2726,0,0,2726,2,1,2,1,6,1,216,64,169,0,0,228,0,8,2007
2162,907410050,60,9245,7,5,2006,2006,939,858,0,1797,2,1,3,1,8,0,144,53,0,0,0,0,0,4,2007
2622,535451190,20,7200,5,7,1950,1950,1040,0,0,1040,1,0,2,1,5,0,0,0,0,0,0,0,0,6,2006
1300,902201120,20,6000,5,5,1948,1950,789,0,0,789,1,0,2,1,5,0,0,0,0,0,0,0,0,4,2008
2505,533206040,120,3628,7,5,2004,2004,1143,0,0,1143,1,1,1,1,5,1,0,191,0,0,0,0,0,5,2006
582,534127170,20,9156,6,7,1968,1968,1489,0,0,1489,2,0,3,1,7,1,0,0,0,0,0,0,0,8,2009
1458,907254020,60,9066,8,5,1999,2000,1004,848,0,1852,2,1,3,1,7,2,224,106,0,0,0,0,0,12,2008
281,908203100,20,6410,4,5,1958,1958,960,0,0,960,1,0,3,1,5,0,0,0,0,0,0,0,0,5,2010
1499,908154235,60,63887,10,5,2008,2008,4692,950,0,5642,2,1,3,1,12,3,214,292,0,0,0,480,0,1,2008
2298,923230180,85,7244,5,7,1970,1970,768,0,0,768,1,0,2,1,5,0,104,0,0,0,0,0,0,4,2007
2580,535180020,20,10152,6,6,1956,1994,1124,0,0,1124,1,0,3,1,6,1,0,211,180,0,142,0,0,5,2006
568,533210020,160,3000,6,5,2009,2009,612,612,0,1224,2,1,2,1,4,0,0,234,0,0,0,0,0,6,2009
1807,531363020,20,7500,6,5,2006,2007,1100,0,0,1100,1,1,3,1,6,0,0,136,0,0,0,0,0,6,2007
129,534431070,50,17360,6,6,1949,1950,1019,537,0,1556,2,0,3,1,6,1,0,0,150,0,0,0,0,1,2010
2294,923229100,80,15957,6,6,1977,1977,1356,0,0,1356,2,0,3,1,6,1,1424,0,0,0,0,0,0,9,2007
1860,533254130,20,9600,6,8,1976,1976,1262,0,0,1262,2,0,3,1,6,1,298,0,0,0,0,0,0,5,2007
839,907131090,60,10667,7,6,1996,1996,827,834,0,1661,2,1,3,1,6,1,158,61,0,0,0,0,0,4,2009
2349,527355060,60,10530,7,5,1978,1978,945,912,0,1857,2,1,4,1,8,1,400,105,0,0,0,0,0,7,2006
1903,534450110,20,5000,3,3,1946,1950,666,0,0,666,1,0,2,1,4,0,0,52,0,0,0,0,0,4,2007
234,905352140,60,17082,6,5,1978,1992,1117,864,0,1981,2,1,4,1,8,1,336,104,0,0,0,0,0,5,2010
2172,908127060,50,16287,5,6,1925,1950,901,450,0,1351,1,0,3,1,7,1,0,0,43,0,100,0,0,7,2007
2588,535325340,20,11050,5,5,1956,1956,1005,0,0,1005,1,0,2,1,6,1,0,0,0,0,288,0,0,7,2006
1289,902105020,50,10440,6,7,1920,1950,1584,1208,0,2792,2,0,5,1,8,2,0,547,0,0,480,0,1150,6,2008
1596,923225200,160,2665,5,7,1976,1976,925,550,0,1475,2,0,4,1,6,1,92,26,0,0,0,0,0,5,2008
264,907250030,20,10389,8,5,2003,2003,1978,0,0,1978,2,1,3,1,8,1,188,25,0,0,0,0,0,5,2010
451,528172060,20,9658,8,5,2006,2006,1606,0,0,1606,2,0,3,1,6,1,230,60,0,0,0,0,0,7,2009
536,531363050,20,7500,6,5,2004,2004,1158,0,0,1158,1,1,3,1,5,0,0,50,0,0,0,0,0,8,2009
43,528138020,20,14122,8,5,2005,2006,1822,0,0,1822,2,0,3,1,8,1,0,119,0,0,0,0,0,2,2010
2223,909428120,20,21000,6,5,1953,1953,2259,0,0,2259,2,0,3,1,7,2,166,120,192,0,0,0,0,10,2007
2009,903206170,50,8737,6,7,1923,1950,915,720,0,1635,1,1,3,1,6,1,0,38,0,144,0,0,0,5,2007
394,527402220,20,8750,5,6,1970,1970,1002,0,0,1002,1,0,3,1,5,0,0,0,0,0,0,0,0,8,2009
1738,528222050,60,8499,6,5,2006,2007,616,796,0,1412,2,1,3,1,6,1,0,36,0,0,0,0,0,3,2007
1196,534225110,90,11072,5,5,1965,1965,1728,0,0,1728,2,0,6,2,10,0,0,0,0,0,0,0,0,11,2008
828,906380210,20,6762,7,5,2007,2007,1290,0,0,1290,2,0,2,1,6,1,168,0,0,0,0,0,0,5,2009
1694,528106110,20,15431,10,5,2005,2006,2046,0,0,2046,2,1,2,1,7,2,188,65,0,0,175,0,0,8,2007
571,533213040,160,3230,6,5,1999,1999,742,729,0,1471,2,1,3,1,6,0,0,24,0,0,0,0,0,3,2009
1192,534177180,60,10800,6,7,1974,1997,1548,1066,0,2614,2,1,4,1,9,1,38,243,0,0,0,0,0,6,2008
1806,528482090,60,11143,8,5,2004,2005,1580,886,0,2466,3,0,4,1,8,1,159,214,0,0,0,0,0,12,2007
962,916386140,20,8925,8,5,2007,2007,1466,0,0,1466,2,0,3,1,7,0,100,18,0,0,0,0,0,7,2009
2142,907203110,20,10356,5,6,1975,1975,969,0,0,969,1,1,3,1,5,0,0,0,0,0,0,0,0,1,2007
1648,527302090,20,12299,7,6,1978,1985,1664,0,0,1664,2,0,3,1,7,1,0,0,0,0,0,0,0,9,2007
618,534475250,20,9900,6,5,1967,1967,1691,0,0,1691,1,0,2,1,5,0,0,67,260,0,0,0,0,4,2009
2108,906380200,20,6762,7,5,2007,2007,1208,0,0,1208,2,0,2,1,6,0,105,54,0,0,0,0,0,9,2007
772,905103070,20,11625,5,6,1967,1967,1052,0,0,1052,1,1,3,1,6,1,0,215,0,0,0,0,0,4,2009
2672,903202120,50,6435,6,5,1939,1950,972,605,0,1577,1,0,3,1,6,1,0,0,0,0,0,0,0,10,2006
2492,532376180,20,8450,5,6,1968,1968,909,0,0,909,1,0,3,1,5,0,0,155,0,0,0,0,0,11,2006
2903,921205050,20,11577,9,5,2005,2006,1838,0,0,1838,2,0,3,1,9,1,161,225,0,0,0,0,0,9,2006
2783,907201160,60,8340,6,6,1977,1977,686,702,0,1388,1,1,3,1,6,0,406,36,0,0,0,0,0,12,2006
786,905401100,20,10708,5,5,1955,1993,1867,0,0,1867,1,0,2,1,7,3,476,0,0,0,142,0,0,11,2009
740,903230100,30,6911,5,5,1924,1950,1301,0,0,1301,1,0,2,1,5,0,0,0,0,0,0,0,0,10,2009
2546,534403280,20,8800,6,6,1964,1964,1251,0,0,1251,1,0,3,1,6,2,0,116,0,0,0,0,700,3,2006
851,907194160,20,10739,7,5,2002,2001,1444,0,0,1444,2,0,3,1,6,0,144,40,0,0,0,0,0,4,2009
1833,533120030,60,9572,8,5,1990,1990,1453,1357,0,2810,2,1,4,1,9,1,500,0,0,0,0,0,0,6,2007
76,531451110,120,8012,6,5,1980,1980,923,0,0,923,2,0,2,1,5,1,80,0,0,0,0,0,0,5,2010
2151,907270040,60,16226,8,5,1998,1999,1210,1242,0,2452,2,1,4,1,9,1,208,50,0,0,0,0,0,5,2007
1880,534252070,90,10899,4,5,1964,1964,1224,0,0,1224,2,0,2,2,8,0,0,0,0,0,0,0,0,4,2007
2907,923203100,120,4500,6,5,1998,1998,1337,0,0,1337,2,0,2,1,5,0,0,199,0,0,0,0,0,3,2006
1831,532479120,85,16647,5,5,1975,1981,1701,0,0,1701,2,0,3,1,6,2,0,0,0,0,0,0,0,1,2007
2836,908227030,50,8707,4,5,1924,1950,1093,576,0,1669,1,1,4,1,9,0,0,0,56,0,0,0,0,5,2006
1955,535403030,20,8300,6,6,1968,1968,952,0,0,952,1,0,3,1,5,0,0,0,0,0,0,0,0,8,2007
1926,535179120,20,9770,5,5,1957,1957,922,0,0,922,1,0,2,1,5,0,0,34,0,0,0,0,0,4,2007
2924,923250060,20,17400,5,5,1977,1977,1126,0,0,1126,2,0,3,1,5,1,295,41,0,0,0,0,0,5,2006
1003,527145090,120,5070,8,5,1992,1992,1280,0,0,1280,2,0,2,1,5,0,0,82,0,0,144,0,0,8,2008
1667,527404050,20,7920,5,5,1970,2002,914,0,0,914,1,0,3,1,5,0,120,0,0,0,0,0,0,10,2007
2905,923202025,90,7020,7,5,1997,1997,1368,0,0,1368,2,0,2,2,8,0,0,48,0,0,0,0,0,11,2006
921,909276110,70,7500,6,7,1942,1950,753,741,0,1494,1,0,3,1,7,2,0,0,0,0,224,0,0,11,2009
1780,528431030,20,10612,8,5,2006,2006,1534,0,0,1534,2,0,3,1,7,1,168,46,0,0,0,0,0,1,2007
746,903234220,50,6120,5,6,1938,1950,994,588,0,1582,2,0,3,1,6,1,189,0,34,150,0,0,0,2,2009
254,906402200,60,12376,7,5,1990,1990,1699,1523,0,3222,3,0,5,1,11,2,367,0,0,0,0,0,0,5,2010
606,534400050,20,10004,6,6,1964,1964,1516,0,0,1516,1,1,3,1,6,0,0,0,0,0,152,0,0,2,2009
2703,904301410,30,8250,5,7,1935,1950,1032,0,0,1032,1,0,2,1,6,1,0,0,121,0,0,0,0,6,2006
1306,902207120,20,12205,3,1,1949,1992,1588,0,0,1588,2,0,5,1,6,0,0,0,0,0,0,0,0,12,2008
2102,906380010,20,11175,7,5,2007,2007,1316,0,0,1316,2,0,3,1,6,1,0,20,0,0,0,0,0,10,2007
1784,528435010,20,9965,7,5,2007,2007,1528,0,0,1528,3,2,3,1,6,1,0,228,0,0,0,0,0,9,2007
941,910204050,70,8660,5,6,1900,1993,928,928,312,2168,2,0,5,1,11,0,467,160,78,0,0,0,0,12,2009
2699,904100030,50,12375,5,5,1951,1951,1081,341,0,1422,1,0,3,1,7,1,0,0,0,0,0,0,0,6,2006
2127,907135180,20,8070,4,5,1994,1995,990,0,0,990,1,0,3,1,5,0,0,0,0,0,0,0,0,8,2007
2607,535401140,20,8658,6,5,1965,1965,1324,0,0,1324,2,0,3,1,6,1,0,138,0,0,0,0,0,12,2006
1754,528275035,60,8063,6,5,2000,2000,948,742,0,1690,2,1,3,1,7,1,100,48,0,0,0,0,0,11,2007
1367,903475020,20,8235,5,7,1955,1995,825,0,0,825,1,0,2,1,4,0,140,50,0,0,0,0,0,6,2008
580,534125080,60,11700,6,6,1968,1968,829,727,0,1556,1,1,4,1,8,0,0,0,0,0,0,0,0,5,2009
341,924152030,60,12961,6,5,1993,1994,1152,645,0,1797,2,1,3,1,7,1,162,312,0,0,0,0,0,3,2010
26,527403020,20,8450,5,6,1968,1968,1056,0,0,1056,1,0,3,1,6,1,0,85,184,0,0,0,0,7,2010
2667,902400110,75,22950,10,9,1892,1993,1518,1518,572,3608,2,1,4,1,12,2,0,260,0,0,410,0,0,6,2006
2884,911370430,120,5748,8,5,2005,2006,1778,0,0,1778,2,0,2,1,5,1,123,53,0,0,153,0,0,2,2006
28,527425090,20,10500,4,5,1971,1971,864,0,0,864,1,0,3,1,5,1,0,0,0,0,0,0,0,4,2010
531,528488100,20,7500,7,5,2004,2005,1221,0,0,1221,2,0,2,1,6,0,0,113,0,0,0,0,0,10,2009
2189,908228010,40,10042,6,8,1920,1995,740,125,0,865,1,0,2,1,4,1,0,0,84,0,0,0,0,8,2007
2508,533212110,160,2544,7,5,2005,2005,520,623,80,1223,2,1,2,1,4,0,0,166,0,0,0,0,0,7,2006
573,533223030,160,3768,7,5,1999,1999,713,739,0,1452,2,1,3,1,6,0,0,34,0,0,0,0,0,9,2009
1363,903455030,50,10320,5,6,1915,1978,880,428,0,1308,2,0,2,1,6,0,0,0,117,0,0,0,0,4,2008
487,528290030,80,9734,7,5,2004,2004,744,630,0,1374,2,1,3,1,7,0,0,0,0,0,0,0,0,5,2009
1083,528228445,120,3182,7,5,2005,2006,1504,0,0,1504,2,0,2,1,7,1,156,20,0,0,0,0,0,5,2008
1620,527110130,80,8872,6,5,1997,1997,754,630,0,1384,2,1,3,1,7,1,0,0,0,0,0,0,0,3,2007
1929,535181140,20,12198,5,6,1955,1975,1411,0,0,1411,1,0,3,1,7,1,278,82,0,0,0,0,0,6,2007
1820,532354010,20,8480,5,6,1963,1963,970,0,0,970,1,0,2,1,5,0,0,24,0,0,192,0,0,7,2007
1398,905300020,80,10200,5,8,1970,1970,904,0,0,904,1,0,3,1,5,0,143,0,0,0,0,0,0,6,2008
2177,908152180,90,9555,5,6,1979,1979,1100,1133,0,2233,2,1,5,2,11,0,0,0,0,0,0,0,0,2,2007
2144,907227100,20,7200,4,8,1972,2006,875,0,0,875,1,0,3,1,5,0,352,0,0,0,0,0,0,10,2007
2697,903456090,190,6780,6,8,1935,1982,520,0,234,754,1,0,2,1,5,0,53,0,0,0,0,0,0,6,2006
1403,905401060,20,53227,4,6,1954,1994,1663,0,0,1663,1,0,2,1,6,2,224,137,0,0,0,0,0,3,2008
596,534226120,20,9100,5,6,1965,1965,925,0,0,925,1,0,2,1,5,0,0,0,0,0,0,0,0,7,2009
922,909276200,50,9600,5,7,1940,1950,976,332,0,1308,1,1,2,1,7,2,0,70,0,0,0,0,0,6,2009
2065,905201080,20,14175,5,5,1956,1998,1375,0,0,1375,1,0,3,1,6,1,0,0,0,0,0,0,0,12,2007
1710,528166150,60,14277,8,5,2003,2003,1217,1168,0,2385,2,1,3,1,7,1,192,228,0,0,0,0,0,1,2007
1034,527401130,90,9000,5,5,1974,1974,896,896,0,1792,2,2,4,2,8,0,0,45,0,0,0,0,0,6,2008
1057,528110110,20,13693,8,5,2007,2007,2464,0,0,2464,2,1,4,1,9,1,358,78,0,0,0,0,0,8,2008
470,528228295,120,3635,7,5,2007,2007,1569,0,0,1569,2,0,1,1,7,1,143,20,0,0,0,0,0,5,2009
819,906340100,20,10933,9,5,2009,2009,1680,0,0,1680,1,1,1,1,8,1,185,24,0,0,0,0,0,7,2009
2160,907405130,20,8450,7,5,2003,2003,1337,0,0,1337,2,0,3,1,6,0,0,39,0,0,0,0,0,10,2007
2552,534430050,30,8550,6,8,1934,1950,816,0,0,816,1,0,2,1,4,1,228,0,40,0,0,0,0,7,2006
41,528120100,20,12182,7,5,2005,2005,1541,0,0,1541,2,0,3,1,7,1,0,70,0,0,0,0,0,5,2010
742,903231030,50,6120,4,7,1935,1995,989,584,0,1573,1,0,3,1,6,0,0,0,54,0,120,0,0,7,2009
686,535454100,50,10800,4,7,1949,1996,832,629,0,1461,2,0,4,1,6,0,0,204,0,0,0,0,0,8,2009
314,914478110,90,12760,6,5,1976,1976,2048,0,0,2048,3,0,5,2,9,0,0,0,0,0,0,0,0,3,2010
1630,527165170,60,7655,6,5,1993,1994,910,732,0,1642,2,1,3,1,7,1,290,84,0,0,0,0,0,7,2007
191,902403070,70,10560,6,7,1922,1994,868,602,0,1470,1,1,2,1,6,0,0,0,0,0,0,0,0,6,2010
1626,527162140,60,7500,6,5,1999,2003,957,1342,0,2299,3,1,5,1,7,1,188,30,0,0,0,0,0,8,2007
59,528292020,60,9505,7,5,2001,2001,884,1151,0,2035,2,1,3,1,8,1,144,48,0,0,0,0,0,5,2010
2632,535478010,85,10205,5,5,1962,1962,999,0,0,999,1,0,3,1,6,0,150,72,0,0,0,0,0,5,2006
1835,533205110,120,4379,8,5,2004,2004,1378,0,0,1378,2,0,2,1,6,1,160,56,0,0,0,0,0,7,2007
2675,903229040,190,7800,5,7,1939,1950,793,325,0,1118,1,0,3,1,5,1,0,0,0,0,271,0,0,5,2006
1503,908201120,90,12108,4,4,1955,1955,1440,0,0,1440,2,0,4,2,8,0,0,0,0,0,0,0,0,9,2008
1963,535452060,20,7000,5,7,1960,2002,1134,0,0,1134,1,0,2,1,6,0,0,16,0,0,0,0,0,4,2007
1352,903400180,50,13053,6,7,1923,2000,1053,795,0,1848,1,1,4,1,8,1,0,0,0,0,220,0,0,6,2008
1519,909175100,50,8400,6,5,1925,1950,1390,304,0,1694,2,0,4,1,7,1,342,0,128,0,0,0,0,6,2008
1305,902205140,20,6000,4,7,1954,2000,901,0,0,901,1,0,2,1,4,0,0,0,0,0,0,0,0,8,2008
2014,903231090,50,6240,6,5,1938,1950,861,548,0,1409,1,1,3,1,6,1,225,0,84,0,0,0,0,3,2007
1,526301100,20,31770,6,5,1960,1960,1656,0,0,1656,1,0,3,1,7,2,210,62,0,0,0,0,0,5,2010
1052,528102110,60,12474,10,5,2007,2008,1742,590,0,2332,2,1,3,1,9,1,196,134,0,0,0,0,0,8,2008
622,534478230,20,9600,5,7,1950,2007,1113,0,0,1113,1,0,3,1,5,1,0,80,120,0,0,0,0,7,2009
913,909251050,30,8574,6,8,1916,2000,1232,0,0,1232,1,0,3,1,6,1,0,0,180,0,0,0,0,10,2009
1058,528114040,20,14418,9,5,2007,2007,1950,0,0,1950,2,0,2,1,7,1,156,207,0,0,0,0,0,5,2008
2348,527354040,20,10400,7,5,1988,1988,1872,0,0,1872,2,0,3,1,6,1,197,39,0,0,0,0,0,6,2006
1527,909252220,50,15564,6,6,1914,1995,676,588,0,1264,1,0,3,1,6,0,424,0,0,0,0,0,400,1,2008
1011,527208010,60,13543,8,5,2005,2005,1168,1332,0,2500,3,1,5,1,9,1,192,32,0,0,0,0,0,7,2008
1332,903225050,45,6130,5,6,1924,1950,784,0,0,784,1,0,2,1,5,0,0,0,116,0,0,0,0,5,2008
709,902205010,30,5925,2,4,1940,1950,612,0,0,612,1,0,1,1,4,0,0,0,25,0,0,0,0,10,2009
209,904100140,70,24090,7,7,1940,1950,1207,1196,0,2403,2,0,4,1,10,2,56,0,318,0,0,0,0,6,2010
619,534476150,20,9600,6,5,1953,1953,1644,0,0,1644,1,0,3,1,7,2,110,0,0,0,0,0,0,10,2009
2150,907262020,60,8158,7,5,2002,2002,860,869,0,1729,2,1,3,1,7,0,386,63,0,0,0,0,0,8,2007
2704,904302020,30,5220,5,3,1936,1950,879,0,0,879,1,0,2,1,4,0,0,108,0,0,0,0,0,1,2006
2839,908275220,20,8172,5,7,1955,1990,864,0,0,864,1,0,2,1,5,0,0,0,0,0,0,0,0,4,2006
1242,535178060,20,9000,6,5,1956,1956,1196,0,0,1196,1,0,2,1,6,1,0,44,0,0,0,0,0,5,2008
2714,905107070,60,7844,6,7,1978,1978,672,728,0,1400,1,1,3,1,6,1,0,0,0,0,0,0,0,3,2006
799,905480210,70,9084,4,5,1940,1950,755,755,0,1510,1,0,4,1,7,1,120,0,0,0,0,0,0,10,2009
1260,535383100,190,10800,4,7,1900,2000,694,600,0,1294,2,0,3,2,7,0,220,114,210,0,0,0,0,8,2008
2107,906380160,20,8556,7,5,2006,2006,1240,0,0,1240,2,0,2,1,5,0,140,93,0,0,0,0,0,5,2007
2486,532351060,20,9100,5,4,1962,1962,988,0,0,988,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2006
1911,535101150,90,8668,5,5,1968,1968,1560,0,0,1560,2,0,4,2,8,0,0,0,0,0,0,0,0,5,2007
