Lot Frontage,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,1.0,312.0
0.0,0.0,336.0,0.0,336.0,672.0,1.0,0.0,1979.0,2.0,456.0
60.0,0.0,630.0,102.0,0.0,732.0,1.0,0.0,1952.0,1.0,240.0
71.0,0.0,0.0,0.0,1468.0,1468.0,0.0,0.0,2008.0,3.0,904.0
53.0,0.0,727.0,156.0,186.0,1069.0,0.0,1.0,1975.0,2.0,440.0
0.0,0.0,769.0,0.0,271.0,1040.0,0.0,0.0,1975.0,2.0,499.0
75.0,0.0,925.0,0.0,0.0,925.0,1.0,0.0,1963.0,1.0,308.0
65.0,108.0,0.0,0.0,1349.0,1349.0,0.0,0.0,2000.0,2.0,539.0
99.0,0.0,0.0,0.0,1424.0,1424.0,0.0,0.0,1990.0,2.0,500.0
47.0,0.0,0.0,0.0,747.0,747.0,0.0,0.0,1945.0,1.0,220.0
78.0,194.0,0.0,0.0,1573.0,1573.0,0.0,0.0,2008.0,3.0,840.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,1.0,308.0
0.0,40.0,1038.0,0.0,330.0,1368.0,1.0,0.0,2002.0,2.0,398.0
160.0,138.0,550.0,0.0,752.0,1302.0,1.0,0.0,1964.0,2.0,480.0
76.0,125.0,637.0,0.0,675.0,1312.0,0.0,0.0,1958.0,2.0,495.0
21.0,356.0,350.0,0.0,280.0,630.0,0.0,0.0,1972.0,1.0,264.0
110.0,1095.0,1373.0,0.0,1473.0,2846.0,1.0,0.0,2003.0,3.0,958.0
65.0,0.0,0.0,0.0,628.0,628.0,0.0,0.0,2007.0,2.0,484.0
96.0,154.0,936.0,0.0,168.0,1104.0,1.0,0.0,2008.0,3.0,836.0
80.0,660.0,403.0,0.0,400.0,803.0,0.0,0.0,1976.0,2.0,483.0
35.0,0.0,926.0,0.0,386.0,1312.0,1.0,0.0,1990.0,2.0,484.0
44.0,186.0,1373.0,0.0,221.0,1594.0,1.0,1.0,2004.0,2.0,525.0
0.0,174.0,747.0,0.0,513.0,1260.0,1.0,0.0,1983.0,2.0,598.0
50.0,0.0,234.0,692.0,0.0,926.0,1.0,0.0,1974.0,2.0,484.0
60.0,0.0,0.0,0.0,264.0,264.0,0.0,0.0,1910.0,2.0,360.0
75.0,0.0,497.0,0.0,282.0,779.0,1.0,0.0,1994.0,2.0,499.0
0.0,0.0,0.0,0.0,1753.0,1753.0,0.0,0.0,2001.0,2.0,522.0
75.0,110.0,544.0,0.0,288.0,832.0,1.0,0.0,2009.0,2.0,552.0
60.0,0.0,0.0,0.0,1272.0,1272.0,0.0,0.0,1938.0,2.0,400.0
0.0,196.0,0.0,0.0,847.0,847.0,0.0,0.0,2003.0,2.0,434.0
73.0,0.0,0.0,0.0,1214.0,1214.0,0.0,0.0,2010.0,2.0,520.0
48.0,176.0,846.0,0.0,496.0,1342.0,1.0,0.0,2007.0,2.0,550.0
0.0,0.0,1165.0,400.0,0.0,1565.0,1.0,0.0,1976.0,2.0,665.0
0.0,0.0,651.0,0.0,219.0,870.0,1.0,0.0,2002.0,3.0,644.0
60.0,0.0,0.0,0.0,960.0,960.0,0.0,0.0,1926.0,1.0,180.0
57.0,0.0,0.0,0.0,637.0,637.0,0.0,0.0,1930.0,1.0,280.0
60.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,1998.0,3.0,936.0
95.0,0.0,351.0,823.0,1043.0,2217.0,1.0,0.0,1970.0,2.0,621.0
0.0,0.0,0.0,0.0,697.0,697.0,0.0,0.0,1966.0,2.0,432.0
43.0,16.0,16.0,0.0,1204.0,1220.0,0.0,0.0,2005.0,2.0,397.0
60.0,0.0,141.0,0.0,548.0,689.0,0.0,0.0,1928.0,2.0,360.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,1.0,308.0
70.0,0.0,532.0,0.0,456.0,988.0,1.0,0.0,1958.0,1.0,264.0
85.0,674.0,1571.0,0.0,393.0,1964.0,1.0,0.0,2005.0,3.0,892.0
64.0,0.0,0.0,0.0,1270.0,1270.0,0.0,0.0,2005.0,2.0,524.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,2.0,528.0
50.0,0.0,457.0,1037.0,0.0,1494.0,1.0,0.0,1994.0,2.0,478.0
70.0,0.0,623.0,0.0,556.0,1179.0,0.0,0.0,1957.0,1.0,331.0
0.0,204.0,904.0,0.0,536.0,1440.0,1.0,0.0,2000.0,3.0,736.0
60.0,0.0,637.0,0.0,0.0,637.0,0.0,0.0,1994.0,1.0,570.0
60.0,92.0,0.0,0.0,746.0,746.0,0.0,0.0,2003.0,2.0,397.0
65.0,68.0,0.0,0.0,781.0,781.0,0.0,0.0,1995.0,2.0,473.0
174.0,506.0,689.0,0.0,773.0,1462.0,1.0,0.0,1995.0,3.0,810.0
0.0,298.0,156.0,0.0,692.0,848.0,0.0,0.0,1976.0,2.0,551.0
100.0,291.0,600.0,0.0,618.0,1218.0,1.0,0.0,1961.0,2.0,525.0
90.0,210.0,932.0,0.0,133.0,1065.0,1.0,0.0,2002.0,2.0,586.0
56.0,0.0,1116.0,0.0,782.0,1898.0,0.0,0.0,1956.0,2.0,484.0
65.0,52.0,725.0,0.0,263.0,988.0,1.0,0.0,1974.0,1.0,360.0
100.0,0.0,1247.0,0.0,254.0,1501.0,1.0,0.0,1959.0,2.0,484.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,2.0,484.0
0.0,256.0,1198.0,0.0,333.0,1531.0,1.0,0.0,2001.0,2.0,560.0
96.0,192.0,0.0,0.0,850.0,850.0,0.0,0.0,1999.0,2.0,560.0
71.0,166.0,661.0,0.0,203.0,864.0,1.0,0.0,1977.0,2.0,884.0
21.0,380.0,282.0,0.0,212.0,494.0,0.0,0.0,1973.0,1.0,264.0
0.0,573.0,739.0,0.0,318.0,1057.0,1.0,0.0,1998.0,2.0,645.0
48.0,163.0,0.0,0.0,1405.0,1405.0,0.0,0.0,2003.0,2.0,478.0
0.0,0.0,1059.0,0.0,75.0,1134.0,0.0,0.0,1956.0,1.0,284.0
70.0,0.0,654.0,0.0,325.0,979.0,1.0,0.0,2003.0,2.0,610.0
91.0,0.0,736.0,0.0,231.0,967.0,0.0,0.0,1954.0,2.0,494.0
53.0,72.0,0.0,0.0,1258.0,1258.0,0.0,2.0,2006.0,3.0,648.0
43.0,16.0,16.0,0.0,1330.0,1346.0,0.0,0.0,2005.0,2.0,457.0
75.0,243.0,608.0,0.0,834.0,1442.0,0.0,0.0,1958.0,1.0,301.0
72.0,0.0,894.0,0.0,57.0,951.0,1.0,0.0,1999.0,2.0,586.0
85.0,0.0,0.0,0.0,1082.0,1082.0,0.0,0.0,2005.0,3.0,1043.0
70.0,0.0,0.0,0.0,872.0,872.0,0.0,0.0,2002.0,2.0,529.0
62.0,200.0,0.0,0.0,868.0,868.0,0.0,0.0,2004.0,2.0,436.0
45.0,0.0,0.0,0.0,686.0,686.0,0.0,1.0,1955.0,1.0,280.0
0.0,451.0,569.0,81.0,678.0,1328.0,1.0,0.0,1963.0,2.0,528.0
60.0,0.0,534.0,96.0,246.0,876.0,0.0,0.0,1950.0,1.0,276.0
60.0,0.0,673.0,0.0,181.0,854.0,0.0,0.0,1954.0,1.0,240.0
65.0,0.0,0.0,0.0,858.0,858.0,0.0,0.0,2005.0,2.0,615.0
60.0,0.0,0.0,0.0,498.0,498.0,0.0,0.0,1922.0,1.0,216.0
0.0,168.0,988.0,0.0,432.0,1420.0,0.0,1.0,1978.0,4.0,1314.0
21.0,127.0,321.0,0.0,162.0,483.0,0.0,0.0,1987.0,1.0,280.0
94.0,0.0,0.0,0.0,660.0,660.0,0.0,0.0,1945.0,2.0,440.0
129.0,270.0,1196.0,0.0,516.0,1712.0,1.0,0.0,2002.0,3.0,701.0
53.0,0.0,360.0,0.0,709.0,1069.0,0.0,0.0,1977.0,2.0,440.0
75.0,0.0,0.0,0.0,1335.0,1335.0,0.0,0.0,2007.0,2.0,575.0
62.0,472.0,1218.0,0.0,300.0,1518.0,0.0,0.0,2003.0,2.0,588.0
107.0,0.0,770.0,0.0,150.0,920.0,1.0,0.0,2007.0,2.0,612.0
60.0,0.0,0.0,0.0,771.0,771.0,0.0,0.0,1910.0,1.0,264.0
60.0,0.0,686.0,0.0,0.0,686.0,1.0,0.0,1961.0,1.0,416.0
0.0,272.0,727.0,0.0,496.0,1223.0,1.0,0.0,1990.0,2.0,564.0
75.0,0.0,1410.0,0.0,542.0,1952.0,1.0,0.0,1972.0,2.0,538.0
73.0,519.0,408.0,465.0,683.0,1556.0,0.0,0.0,1994.0,2.0,484.0
0.0,0.0,0.0,0.0,384.0,384.0,0.0,0.0,2003.0,2.0,400.0
57.0,0.0,0.0,0.0,686.0,686.0,0.0,0.0,1940.0,1.0,210.0
41.0,0.0,1153.0,0.0,440.0,1593.0,1.0,0.0,2001.0,2.0,682.0
60.0,0.0,495.0,0.0,225.0,720.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,312.0,600.0,0.0,912.0,0.0,0.0,1964.0,1.0,288.0
0.0,40.0,0.0,0.0,1273.0,1273.0,0.0,0.0,2003.0,2.0,400.0
68.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,1915.0,1.0,216.0
0.0,0.0,368.0,1120.0,0.0,1488.0,1.0,0.0,1985.0,2.0,528.0
50.0,216.0,0.0,0.0,1074.0,1074.0,0.0,0.0,2005.0,2.0,527.0
52.0,0.0,0.0,0.0,1042.0,1042.0,0.0,0.0,1928.0,1.0,225.0
0.0,0.0,219.0,0.0,554.0,773.0,1.0,0.0,1995.0,2.0,431.0
60.0,0.0,0.0,0.0,713.0,713.0,0.0,0.0,1936.0,1.0,371.0
60.0,0.0,0.0,0.0,718.0,718.0,0.0,0.0,1996.0,2.0,704.0
67.0,0.0,326.0,0.0,58.0,384.0,1.0,0.0,2004.0,2.0,400.0
69.0,270.0,0.0,0.0,1482.0,1482.0,0.0,0.0,2007.0,3.0,868.0
24.0,0.0,556.0,0.0,248.0,804.0,1.0,0.0,1976.0,2.0,440.0
83.0,176.0,594.0,0.0,594.0,1188.0,0.0,0.0,1969.0,2.0,504.0
85.0,0.0,360.0,0.0,360.0,720.0,0.0,0.0,1964.0,2.0,480.0
76.0,0.0,1341.0,284.0,54.0,1679.0,1.0,1.0,1994.0,2.0,482.0
67.0,0.0,1084.0,0.0,188.0,1272.0,2.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,1996.0,2.0,472.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,1.0,280.0
60.0,0.0,1030.0,66.0,55.0,1151.0,1.0,0.0,1978.0,2.0,580.0
84.0,242.0,791.0,0.0,253.0,1044.0,1.0,0.0,1998.0,3.0,885.0
88.0,0.0,847.0,0.0,98.0,945.0,0.0,0.0,1997.0,2.0,470.0
75.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,1.0,616.0
53.0,0.0,788.0,0.0,200.0,988.0,0.0,0.0,1950.0,1.0,363.0
0.0,0.0,198.0,0.0,1018.0,1216.0,1.0,0.0,1953.0,1.0,371.0
88.0,245.0,0.0,0.0,1094.0,1094.0,0.0,0.0,2005.0,3.0,642.0
313.0,0.0,425.0,0.0,160.0,585.0,1.0,0.0,1960.0,2.0,505.0
0.0,30.0,1270.0,0.0,208.0,1478.0,1.0,0.0,1960.0,2.0,498.0
62.0,190.0,0.0,0.0,796.0,796.0,0.0,0.0,2003.0,2.0,616.0
0.0,0.0,846.0,0.0,579.0,1425.0,1.0,0.0,1998.0,2.0,591.0
52.0,0.0,48.0,0.0,624.0,672.0,1.0,0.0,1939.0,1.0,280.0
58.0,0.0,208.0,0.0,504.0,712.0,1.0,0.0,1985.0,2.0,576.0
73.0,220.0,0.0,0.0,1194.0,1194.0,1.0,0.0,1959.0,1.0,312.0
0.0,246.0,669.0,0.0,226.0,895.0,1.0,0.0,2007.0,3.0,774.0
99.0,502.0,0.0,0.0,1706.0,1706.0,0.0,0.0,2004.0,3.0,916.0
140.0,257.0,576.0,0.0,552.0,1128.0,1.0,0.0,1975.0,2.0,528.0
70.0,0.0,190.0,811.0,0.0,1001.0,0.0,0.0,1972.0,2.0,490.0
69.0,85.0,567.0,28.0,413.0,1008.0,0.0,1.0,1998.0,2.0,750.0
97.0,0.0,851.0,0.0,213.0,1064.0,1.0,0.0,1996.0,2.0,576.0
35.0,76.0,467.0,0.0,80.0,547.0,1.0,0.0,2005.0,2.0,525.0
65.0,0.0,0.0,0.0,1664.0,1664.0,0.0,0.0,1978.0,2.0,616.0
26.0,0.0,1051.0,0.0,354.0,1405.0,1.0,0.0,1999.0,2.0,511.0
40.0,0.0,1052.0,0.0,174.0,1226.0,1.0,0.0,1978.0,2.0,484.0
21.0,0.0,252.0,0.0,294.0,546.0,0.0,0.0,1972.0,1.0,253.0
74.0,0.0,326.0,0.0,389.0,715.0,0.0,0.0,1939.0,1.0,240.0
80.0,101.0,363.0,0.0,1064.0,1427.0,0.0,0.0,1978.0,2.0,484.0
74.0,0.0,460.0,286.0,308.0,1054.0,1.0,0.0,1990.0,2.0,462.0
60.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,1940.0,1.0,240.0
0.0,161.0,1333.0,168.0,120.0,1621.0,1.0,0.0,1975.0,2.0,478.0
93.0,328.0,1004.0,0.0,730.0,1734.0,1.0,0.0,2007.0,3.0,928.0
90.0,0.0,0.0,0.0,849.0,849.0,0.0,0.0,1910.0,2.0,360.0
114.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,1928.0,3.0,795.0
77.0,0.0,569.0,0.0,381.0,950.0,1.0,0.0,0.0,0.0,0.0
80.0,491.0,288.0,374.0,700.0,1362.0,1.0,0.0,1961.0,2.0,504.0
60.0,0.0,312.0,0.0,444.0,756.0,1.0,0.0,1940.0,1.0,240.0
63.0,0.0,0.0,0.0,1362.0,1362.0,0.0,0.0,2003.0,2.0,484.0
78.0,180.0,460.0,0.0,414.0,874.0,0.0,0.0,1958.0,1.0,315.0
80.0,0.0,0.0,0.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,1048.0,0.0,341.0,1389.0,1.0,0.0,1998.0,3.0,758.0
48.0,442.0,0.0,0.0,1649.0,1649.0,0.0,0.0,1998.0,2.0,598.0
144.0,0.0,1309.0,0.0,15.0,1324.0,2.0,0.0,1923.0,2.0,528.0
0.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,1956.0,1.0,288.0
72.0,0.0,706.0,0.0,220.0,926.0,0.0,0.0,1997.0,2.0,470.0
0.0,0.0,350.0,0.0,333.0,683.0,1.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,684.0,684.0,0.0,0.0,2005.0,2.0,528.0
56.0,0.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0
41.0,256.0,762.0,0.0,600.0,1362.0,1.0,0.0,2005.0,2.0,460.0
55.0,0.0,0.0,0.0,940.0,940.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,2.0,516.0
62.0,0.0,330.0,0.0,294.0,624.0,0.0,0.0,2001.0,2.0,440.0
92.0,0.0,0.0,0.0,504.0,504.0,0.0,0.0,1986.0,2.0,576.0
84.0,302.0,0.0,0.0,1905.0,1905.0,0.0,0.0,2006.0,3.0,788.0
60.0,0.0,821.0,0.0,299.0,1120.0,1.0,0.0,1970.0,2.0,720.0
70.0,122.0,0.0,0.0,831.0,831.0,0.0,0.0,2004.0,2.0,484.0
68.0,0.0,552.0,0.0,342.0,894.0,0.0,0.0,1999.0,2.0,400.0
63.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0
72.0,144.0,923.0,0.0,0.0,923.0,1.0,0.0,1977.0,2.0,678.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,2.0,452.0
80.0,0.0,0.0,0.0,1568.0,1568.0,0.0,0.0,1967.0,2.0,440.0
56.0,579.0,816.0,0.0,1217.0,2033.0,1.0,0.0,1996.0,3.0,666.0
70.0,120.0,606.0,0.0,322.0,928.0,1.0,0.0,1998.0,2.0,492.0
62.0,0.0,648.0,0.0,216.0,864.0,0.0,1.0,1967.0,1.0,312.0
50.0,0.0,342.0,0.0,405.0,747.0,0.0,0.0,1946.0,1.0,240.0
0.0,289.0,575.0,80.0,487.0,1142.0,0.0,1.0,1994.0,2.0,831.0
60.0,0.0,0.0,0.0,585.0,585.0,1.0,0.0,1934.0,1.0,226.0
69.0,0.0,274.0,1073.0,0.0,1347.0,1.0,1.0,1957.0,2.0,551.0
76.0,56.0,700.0,0.0,264.0,964.0,0.0,0.0,1985.0,2.0,784.0
0.0,424.0,896.0,0.0,434.0,1330.0,1.0,0.0,1977.0,2.0,619.0
0.0,106.0,560.0,0.0,598.0,1158.0,1.0,0.0,1992.0,2.0,400.0
82.0,0.0,599.0,0.0,925.0,1524.0,1.0,0.0,1979.0,2.0,478.0
60.0,180.0,936.0,0.0,0.0,936.0,1.0,0.0,1980.0,2.0,672.0
77.0,220.0,984.0,0.0,280.0,1264.0,1.0,0.0,2007.0,3.0,792.0
60.0,60.0,691.0,0.0,263.0,954.0,0.0,1.0,1956.0,2.0,609.0
70.0,0.0,656.0,0.0,112.0,768.0,1.0,0.0,1988.0,2.0,396.0
74.0,72.0,0.0,0.0,1468.0,1468.0,0.0,0.0,2008.0,3.0,898.0
78.0,0.0,744.0,0.0,168.0,912.0,0.0,1.0,1990.0,2.0,372.0
63.0,88.0,531.0,0.0,505.0,1036.0,0.0,0.0,1953.0,1.0,312.0
80.0,0.0,0.0,0.0,680.0,680.0,0.0,0.0,1910.0,1.0,330.0
80.0,387.0,1040.0,0.0,352.0,1392.0,1.0,0.0,1957.0,2.0,458.0
66.0,1600.0,649.0,0.0,326.0,975.0,0.0,0.0,1997.0,2.0,576.0
97.0,200.0,1309.0,0.0,35.0,1344.0,2.0,0.0,1997.0,4.0,784.0
70.0,0.0,998.0,0.0,486.0,1484.0,0.0,0.0,1971.0,2.0,487.0
90.0,418.0,1262.0,0.0,498.0,1760.0,1.0,0.0,2003.0,2.0,583.0
41.0,0.0,870.0,0.0,167.0,1037.0,0.0,0.0,1999.0,2.0,400.0
0.0,0.0,1148.0,0.0,594.0,1742.0,1.0,0.0,1985.0,2.0,564.0
79.0,0.0,368.0,41.0,359.0,768.0,1.0,0.0,1941.0,1.0,240.0
85.0,1047.0,516.0,128.0,380.0,1024.0,1.0,0.0,1966.0,2.0,484.0
60.0,0.0,0.0,0.0,660.0,660.0,0.0,0.0,1916.0,1.0,180.0
110.0,0.0,1518.0,0.0,590.0,2108.0,1.0,0.0,2007.0,3.0,938.0
60.0,0.0,0.0,0.0,1008.0,1008.0,0.0,0.0,0.0,0.0,0.0
0.0,652.0,434.0,0.0,1262.0,1696.0,0.0,0.0,1971.0,2.0,625.0
85.0,100.0,789.0,0.0,245.0,1034.0,1.0,0.0,2008.0,3.0,836.0
60.0,0.0,626.0,0.0,170.0,796.0,0.0,1.0,1950.0,2.0,566.0
60.0,0.0,432.0,0.0,444.0,876.0,0.0,0.0,1972.0,2.0,576.0
74.0,0.0,0.0,0.0,851.0,851.0,0.0,0.0,2006.0,2.0,578.0
85.0,0.0,1430.0,0.0,222.0,1652.0,1.0,0.0,2006.0,3.0,711.0
0.0,0.0,0.0,0.0,1010.0,1010.0,0.0,0.0,2002.0,2.0,390.0
0.0,0.0,0.0,0.0,1584.0,1584.0,0.0,0.0,1967.0,2.0,506.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,796.0,796.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,952.0,952.0,0.0,0.0,2002.0,2.0,469.0
21.0,504.0,382.0,0.0,143.0,525.0,0.0,0.0,1972.0,1.0,264.0
100.0,0.0,0.0,0.0,1632.0,1632.0,0.0,0.0,1967.0,2.0,576.0
102.0,0.0,523.0,0.0,301.0,824.0,1.0,0.0,1970.0,2.0,672.0
65.0,0.0,0.0,0.0,813.0,813.0,0.0,0.0,2007.0,2.0,562.0
90.0,365.0,384.0,175.0,143.0,702.0,0.0,1.0,1968.0,2.0,539.0
0.0,0.0,964.0,0.0,90.0,1054.0,1.0,0.0,2003.0,2.0,552.0
34.0,166.0,904.0,0.0,410.0,1314.0,1.0,0.0,2008.0,2.0,626.0
0.0,163.0,0.0,0.0,1405.0,1405.0,0.0,0.0,2003.0,2.0,478.0
60.0,0.0,0.0,0.0,931.0,931.0,0.0,1.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,741.0,741.0,0.0,0.0,1930.0,1.0,180.0
65.0,0.0,104.0,387.0,172.0,663.0,1.0,0.0,1987.0,1.0,467.0
63.0,0.0,566.0,0.0,359.0,925.0,1.0,0.0,1988.0,2.0,576.0
84.0,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0,1923.0,1.0,312.0
60.0,0.0,0.0,0.0,560.0,560.0,0.0,0.0,2008.0,2.0,624.0
88.0,46.0,506.0,0.0,0.0,506.0,1.0,0.0,1978.0,2.0,492.0
90.0,143.0,546.0,0.0,559.0,1105.0,0.0,0.0,1957.0,1.0,308.0
21.0,0.0,252.0,0.0,294.0,546.0,0.0,0.0,1972.0,1.0,253.0
47.0,240.0,836.0,0.0,522.0,1358.0,0.0,0.0,2005.0,2.0,484.0
85.0,0.0,0.0,0.0,967.0,967.0,0.0,0.0,2002.0,2.0,431.0
0.0,0.0,706.0,0.0,88.0,794.0,1.0,0.0,1998.0,2.0,546.0
113.0,0.0,0.0,0.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,264.0,0.0,712.0,976.0,0.0,0.0,1925.0,1.0,216.0
0.0,0.0,1116.0,0.0,165.0,1281.0,1.0,0.0,1993.0,2.0,490.0
60.0,0.0,236.0,380.0,0.0,616.0,0.0,1.0,1941.0,1.0,200.0
24.0,360.0,549.0,0.0,195.0,744.0,0.0,0.0,1999.0,2.0,440.0
81.0,0.0,0.0,0.0,725.0,725.0,0.0,0.0,2007.0,2.0,561.0
85.0,203.0,600.0,0.0,635.0,1235.0,0.0,0.0,1961.0,2.0,480.0
0.0,0.0,300.0,0.0,109.0,409.0,0.0,0.0,1996.0,2.0,576.0
83.0,322.0,505.0,0.0,655.0,1160.0,1.0,0.0,2000.0,3.0,768.0
80.0,0.0,1201.0,0.0,105.0,1306.0,1.0,0.0,1996.0,2.0,533.0
70.0,82.0,349.0,0.0,23.0,372.0,0.0,1.0,1971.0,1.0,288.0
87.0,0.0,104.0,850.0,46.0,1000.0,1.0,0.0,1993.0,2.0,575.0
24.0,0.0,330.0,0.0,186.0,516.0,0.0,0.0,1980.0,2.0,462.0
50.0,0.0,696.0,0.0,162.0,858.0,1.0,0.0,0.0,0.0,0.0
26.0,0.0,930.0,0.0,475.0,1405.0,1.0,0.0,1997.0,2.0,522.0
52.0,0.0,681.0,127.0,0.0,808.0,1.0,0.0,1958.0,2.0,436.0
102.0,0.0,0.0,0.0,1326.0,1326.0,0.0,0.0,2006.0,2.0,427.0
30.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,2005.0,2.0,480.0
0.0,170.0,672.0,0.0,176.0,848.0,1.0,0.0,2003.0,2.0,420.0
50.0,0.0,720.0,76.0,0.0,796.0,0.0,1.0,1998.0,1.0,336.0
68.0,0.0,531.0,0.0,185.0,716.0,1.0,0.0,1977.0,2.0,531.0
59.0,0.0,456.0,0.0,216.0,672.0,0.0,0.0,1964.0,1.0,468.0
71.0,0.0,425.0,0.0,291.0,716.0,1.0,0.0,2004.0,2.0,432.0
43.0,240.0,659.0,0.0,705.0,1364.0,1.0,0.0,2005.0,2.0,484.0
0.0,0.0,554.0,0.0,430.0,984.0,0.0,0.0,1965.0,1.0,310.0
65.0,0.0,403.0,0.0,461.0,864.0,0.0,0.0,1960.0,1.0,308.0
61.0,165.0,797.0,0.0,815.0,1612.0,1.0,0.0,2006.0,2.0,556.0
37.0,0.0,819.0,0.0,184.0,1003.0,1.0,0.0,1984.0,2.0,588.0
60.0,0.0,390.0,0.0,810.0,1200.0,0.0,0.0,1950.0,1.0,246.0
48.0,94.0,0.0,0.0,1368.0,1368.0,0.0,0.0,2005.0,2.0,474.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,2.0,394.0
83.0,0.0,1593.0,162.0,83.0,1838.0,2.0,0.0,1998.0,3.0,721.0
24.0,0.0,279.0,0.0,576.0,855.0,0.0,0.0,1978.0,2.0,440.0
60.0,0.0,0.0,0.0,684.0,684.0,0.0,0.0,1930.0,1.0,216.0
52.0,0.0,94.0,0.0,641.0,735.0,0.0,0.0,1949.0,1.0,220.0
40.0,0.0,735.0,0.0,61.0,796.0,1.0,0.0,1922.0,1.0,240.0
65.0,50.0,68.0,722.0,190.0,980.0,0.0,1.0,1970.0,2.0,528.0
63.0,0.0,0.0,0.0,540.0,540.0,0.0,0.0,1940.0,1.0,352.0
24.0,216.0,376.0,0.0,224.0,600.0,1.0,0.0,2005.0,2.0,480.0
50.0,0.0,399.0,0.0,605.0,1004.0,0.0,0.0,1950.0,2.0,420.0
0.0,0.0,419.0,306.0,375.0,1100.0,1.0,0.0,1960.0,1.0,312.0
0.0,112.0,260.0,748.0,0.0,1008.0,1.0,0.0,1964.0,2.0,430.0
53.0,300.0,360.0,159.0,316.0,835.0,0.0,0.0,1942.0,1.0,240.0
114.0,0.0,738.0,0.0,172.0,910.0,1.0,0.0,1990.0,2.0,719.0
0.0,31.0,450.0,0.0,432.0,882.0,0.0,0.0,1970.0,1.0,280.0
80.0,0.0,826.0,0.0,219.0,1045.0,1.0,0.0,1963.0,1.0,264.0
26.0,0.0,951.0,0.0,536.0,1487.0,1.0,0.0,2002.0,2.0,543.0
75.0,30.0,785.0,0.0,635.0,1420.0,1.0,0.0,1964.0,2.0,572.0
70.0,0.0,444.0,0.0,76.0,520.0,0.0,1.0,1997.0,2.0,480.0
42.0,160.0,1320.0,0.0,426.0,1746.0,1.0,0.0,2006.0,3.0,758.0
52.0,0.0,448.0,0.0,480.0,928.0,0.0,0.0,1930.0,2.0,480.0
78.0,0.0,1300.0,0.0,434.0,1734.0,1.0,0.0,2005.0,2.0,660.0
110.0,304.0,1350.0,0.0,626.0,1976.0,1.0,0.0,2006.0,3.0,908.0
70.0,0.0,0.0,0.0,1212.0,1212.0,0.0,0.0,2001.0,2.0,573.0
70.0,168.0,1016.0,0.0,36.0,1052.0,1.0,0.0,1968.0,1.0,288.0
70.0,0.0,417.0,0.0,640.0,1057.0,0.0,0.0,1977.0,2.0,576.0
75.0,0.0,468.0,0.0,532.0,1000.0,0.0,0.0,1953.0,1.0,305.0
0.0,0.0,0.0,0.0,672.0,672.0,0.0,0.0,1945.0,1.0,252.0
88.0,0.0,0.0,0.0,924.0,924.0,0.0,0.0,1981.0,1.0,280.0
24.0,0.0,285.0,0.0,276.0,561.0,0.0,0.0,1980.0,2.0,462.0
55.0,0.0,0.0,0.0,882.0,882.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,937.0,0.0,415.0,1352.0,1.0,0.0,2006.0,2.0,466.0
0.0,0.0,0.0,0.0,948.0,948.0,0.0,0.0,1968.0,1.0,300.0
